n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility
1.862365536553655296e+18,7.959481088753112488e+01,5.226552529601230621e+10,7.285602159124605358e+07,3.715809381838619709e+08,8.115107301583071830e+01,8.932468292012561035e+10,4.460716292631175747e+03,5.973202890972832392e+04
1.862665466546654720e+18,7.959053709392664189e+01,5.227815168121274567e+10,7.287311071506936848e+07,3.716707052728195190e+08,8.114671709568919766e+01,8.932468292012561035e+10,4.460374012633645179e+03,5.974645906424315763e+04
1.862965396539653888e+18,7.958626420692360171e+01,5.229077908301658630e+10,7.289020114638818800e+07,3.717604795893030763e+08,8.114236211064397253e+01,8.932468292012561035e+10,4.460031811057423511e+03,5.976089038059041923e+04
1.863265326532653312e+18,7.958199222618721080e+01,5.230340750134203339e+10,7.290729288510057330e+07,3.718502611327307820e+08,8.113800806034380741e+01,8.932468292012561035e+10,4.459689687872738432e+03,5.977532285867660539e+04
1.863565256525652736e+18,7.957772115138284619e+01,5.231603693610721588e+10,7.292438593110214174e+07,3.719400499025211334e+08,8.113365494443760895e+01,8.932468292012561035e+10,4.459347643049814906e+03,5.978975649840824190e+04
1.863865186518651904e+18,7.957345098217611223e+01,5.232866738723028564e+10,7.294148028429152071e+07,3.720298458980923295e+08,8.112930276257462481e+01,8.932468292012561035e+10,4.459005676558907908e+03,5.980419129969175265e+04
1.864165116511651328e+18,7.956918171823271280e+01,5.234129885462958527e+10,7.295857594456504285e+07,3.721196491188632250e+08,8.112495151440408847e+01,8.932468292012561035e+10,4.458663788370292423e+03,5.981862726243382349e+04
1.864465046504650496e+18,7.956491335921855068e+01,5.235393133822326660e+10,7.297567291182026267e+07,3.722094595642523170e+08,8.112060119957556026e+01,8.932468292012561035e+10,4.458321978454244345e+03,5.983306438654087833e+04
1.864764976497649920e+18,7.956064590479975607e+01,5.236656483792958832e+10,7.299277118595544994e+07,3.722992772336787581e+08,8.111625181773875681e+01,8.932468292012561035e+10,4.457980246781060487e+03,5.984750267191954481e+04
1.865064906490649088e+18,7.955637935464250177e+01,5.237919935366690826e+10,7.300987076686708629e+07,3.723891021265611649e+08,8.111190336854349425e+01,8.932468292012561035e+10,4.457638593321058579e+03,5.986194211847644328e+04
1.865364836483648512e+18,7.955211370841333007e+01,5.239183488535347748e+10,7.302697165445171297e+07,3.724789342423191667e+08,8.110755585163992976e+01,8.932468292012561035e+10,4.457297018044571814e+03,5.987638272611822322e+04
1.865664766476647680e+18,7.954784896577878328e+01,5.240447143290757751e+10,7.304407384860928357e+07,3.725687735803717971e+08,8.110320926667830577e+01,8.932468292012561035e+10,4.456955520921938842e+03,5.989082449475151225e+04
1.865964696469647104e+18,7.954358512640565948e+01,5.241710899624761200e+10,7.306117734923569858e+07,3.726586201401384473e+08,8.109886361330904947e+01,8.932468292012561035e+10,4.456614101923527414e+03,5.990526742428301077e+04
1.866264626462646272e+18,7.953932218996094150e+01,5.242974757529191589e+10,7.307828215622851253e+07,3.727484739210388064e+08,8.109451889118282963e+01,8.932468292012561035e+10,4.456272761019712561e+03,5.991971151461933187e+04
1.866564556455645696e+18,7.953506015611175428e+01,5.244238716995881653e+10,7.309538826948541403e+07,3.728383349224925637e+08,8.109017509995048556e+01,8.932468292012561035e+10,4.455931498180878407e+03,5.993415676566723414e+04
1.866864486448644864e+18,7.953079902452539329e+01,5.245502778016684723e+10,7.311249568890425563e+07,3.729282031439195871e+08,8.108583223926298444e+01,8.932468292012561035e+10,4.455590313377449093e+03,5.994860317733352713e+04
1.867164416441644288e+18,7.952653879486935296e+01,5.246766940583430481e+10,7.312960441438126564e+07,3.730180785847399235e+08,8.108149030877157770e+01,8.932468292012561035e+10,4.455249206579836937e+03,5.996305074952491850e+04
1.867464346434643456e+18,7.952227946681129822e+01,5.248031204687966156e+10,7.314671444581715763e+07,3.731079612443735600e+08,8.107714930812761622e+01,8.932468292012561035e+10,4.454908177758483362e+03,5.997749948214820324e+04
1.867764276427642880e+18,7.951802104001905036e+01,5.249295570322139740e+10,7.316382578310440481e+07,3.731978511222409010e+08,8.107280923698269248e+01,8.932468292012561035e+10,4.454567226883845251e+03,5.999194937511017633e+04
1.868064206420642048e+18,7.951376351416062960e+01,5.250560037477791595e+10,7.318093842614568770e+07,3.732877482177622914e+08,8.106847009498859791e+01,8.932468292012561035e+10,4.454226353926391312e+03,6.000640042831764003e+04
1.868364136413641472e+18,7.950950688890418405e+01,5.251824606146782684e+10,7.319805237483677268e+07,3.733776525303583145e+08,8.106413188179719498e+01,8.932468292012561035e+10,4.453885558856609350e+03,6.002085264167752757e+04
1.868664066406640640e+18,7.950525116391811764e+01,5.253089276320958710e+10,7.321516762907446921e+07,3.734675640594497323e+08,8.105979459706071566e+01,8.932468292012561035e+10,4.453544841645000815e+03,6.003530601509667758e+04
1.868963996399640064e+18,7.950099633887090533e+01,5.254354047992167664e+10,7.323228418875758350e+07,3.735574828044573069e+08,8.105545824043142034e+01,8.932468292012561035e+10,4.453204202262078979e+03,6.004976054848195054e+04
1.869263926392639232e+18,7.949674241343130632e+01,5.255618921152275848e+10,7.324940205378253758e+07,3.736474087648019195e+08,8.105112281156186782e+01,8.932468292012561035e+10,4.452863640678385309e+03,6.006421624174030148e+04
1.869563856385638656e+18,7.949248938726816505e+01,5.256883895793138123e+10,7.326652122404955328e+07,3.737373419399048686e+08,8.104678831010468798e+01,8.932468292012561035e+10,4.452523156864457633e+03,6.007867309477872186e+04
1.869863786378637824e+18,7.948823726005051071e+01,5.258148971906608582e+10,7.328364169945360720e+07,3.738272823291873932e+08,8.104245473571279490e+01,8.932468292012561035e+10,4.452182750790866521e+03,6.009313110750410124e+04
1.870163716371637248e+18,7.948398603144757146e+01,5.259414149484551239e+10,7.330076347989472747e+07,3.739172299320706725e+08,8.103812208803921635e+01,8.932468292012561035e+10,4.451842422428191639e+03,6.010759027982348198e+04
1.870463646364636416e+18,7.947973570112878861e+01,5.260679428518830872e+10,7.331788656526958942e+07,3.740071847479765415e+08,8.103379036673727853e+01,8.932468292012561035e+10,4.451502171747020839e+03,6.012205061164379731e+04
1.870763576357635840e+18,7.947548626876366029e+01,5.261944809001314545e+10,7.333501095547722280e+07,3.740971467763264775e+08,8.102945957146032185e+01,8.932468292012561035e+10,4.451161998717971983e+03,6.013651210287215508e+04
1.871063506350635008e+18,7.947123773402198310e+01,5.263210290923867035e+10,7.335213665041333437e+07,3.741871160165422559e+08,8.102512970186204200e+01,8.932468292012561035e+10,4.450821903311668393e+03,6.015097475341562676e+04
1.871363436343634432e+18,7.946699009657363888e+01,5.264475874278356171e+10,7.336926364997765422e+07,3.742770924680458903e+08,8.102080075759620570e+01,8.932468292012561035e+10,4.450481885498747033e+03,6.016543856318121834e+04
1.871663366336633600e+18,7.946274335608870842e+01,5.265741559056652069e+10,7.338639195406648517e+07,3.743670761302595139e+08,8.101647273831679286e+01,8.932468292012561035e+10,4.450141945249869423e+03,6.017990353207600856e+04
1.871963296329633024e+18,7.945849751223742885e+01,5.267007345250636292e+10,7.340352156257925928e+07,3.744570670026053190e+08,8.101214564367798232e+01,8.932468292012561035e+10,4.449802082535705267e+03,6.019436966000727261e+04
1.872263226322632192e+18,7.945425256469030728e+01,5.268273232852175140e+10,7.342065247541648149e+07,3.745470650845056176e+08,8.100781947333415189e+01,8.932468292012561035e+10,4.449462297326946100e+03,6.020883694688200922e+04
1.872563156315631616e+18,7.945000851311786505e+01,5.269539221853147888e+10,7.343778469247019291e+07,3.746370703753829598e+08,8.100349422693983570e+01,8.932468292012561035e+10,4.449122589594284364e+03,6.022330539260742080e+04
1.872863086308630784e+18,7.944576535719093613e+01,5.270805312245436859e+10,7.345491821364232898e+07,3.747270828746600747e+08,8.099916990414978102e+01,8.932468292012561035e+10,4.448782959308449790e+03,6.023777499709073163e+04
1.873163016301630208e+18,7.944152309658043976e+01,5.272071504020922852e+10,7.347205303882987797e+07,3.748171025817596316e+08,8.099484650461886304e+01,8.932468292012561035e+10,4.448443406440173021e+03,6.025224576023911504e+04
1.873462946294629632e+18,7.943728173095746570e+01,5.273337797171483612e+10,7.348918916793264449e+07,3.749071294961045384e+08,8.099052402800218431e+01,8.932468292012561035e+10,4.448103930960197431e+03,6.026671768195982440e+04
1.873762876287628800e+18,7.943304125999338794e+01,5.274604191689010620e+10,7.350632660084559023e+07,3.749971636171179414e+08,8.098620247395507477e+01,8.932468292012561035e+10,4.447764532839290951e+03,6.028119076216011308e+04
1.874062806280628224e+18,7.942880168335956625e+01,5.275870687565386963e+10,7.352346533746857941e+07,3.750872049442229867e+08,8.098188184213292118e+01,8.932468292012561035e+10,4.447425212048236972e+03,6.029566500074729265e+04
1.874362736273627392e+18,7.942456300072770148e+01,5.277137284792498016e+10,7.354060537769870460e+07,3.751772534768429399e+08,8.097756213219143717e+01,8.932468292012561035e+10,4.447085968557823435e+03,6.031014039762853645e+04
1.874662666266626816e+18,7.942032521176956550e+01,5.278403983362243652e+10,7.355774672143702209e+07,3.752673092144013643e+08,8.097324334378642163e+01,8.932468292012561035e+10,4.446746802338870111e+03,6.032461695271135250e+04
1.874962596259625984e+18,7.941608831615715758e+01,5.279670783266506958e+10,7.357488936857874691e+07,3.753573721563218832e+08,8.096892547657390082e+01,8.932468292012561035e+10,4.446407713362193135e+03,6.033909466590292868e+04
1.875262526252625408e+18,7.941185231356259067e+01,5.280937684497187805e+10,7.359203331902371347e+07,3.754474423020282984e+08,8.096460853021004311e+01,8.932468292012561035e+10,4.446068701598637745e+03,6.035357353711071482e+04
1.875562456245624576e+18,7.940761720365821930e+01,5.282204687046184540e+10,7.360917857266992331e+07,3.755375196509442925e+08,8.096029250435128688e+01,8.932468292012561035e+10,4.445729767019061910e+03,6.036805356624209526e+04
1.875862386238624000e+18,7.940338298611652590e+01,5.283471790905394745e+10,7.362632512941399217e+07,3.756276042024940848e+08,8.095597739865416997e+01,8.932468292012561035e+10,4.445390909594339064e+03,6.038253475320448342e+04
1.876162316231623168e+18,7.939914966061012080e+01,5.284738996066709137e+10,7.364347298915685713e+07,3.757176959561017156e+08,8.095166321277538657e+01,8.932468292012561035e+10,4.445052129295348095e+03,6.039701709790527093e+04
1.876462246224622592e+18,7.939491722681191277e+01,5.286006302522044373e+10,7.366062215179438889e+07,3.758077949111917615e+08,8.094734994637197190e+01,8.932468292012561035e+10,4.444713426092996997e+03,6.041150060025194398e+04
1.876762176217621760e+18,7.939068568439488160e+01,5.287273710263298035e+10,7.367777261722759902e+07,3.758979010671881437e+08,8.094303759910098961e+01,8.932468292012561035e+10,4.444374799958202857e+03,6.042598526015195966e+04
1.877062106210621184e+18,7.938645503303214923e+01,5.288541219282378387e+10,7.369492438535104692e+07,3.759880144235160947e+08,8.093872617061970232e+01,8.932468292012561035e+10,4.444036250861896406e+03,6.044047107751289877e+04
1.877362036203620352e+18,7.938222527239709336e+01,5.289808829571184540e+10,7.371207745606668293e+07,3.760781349795997143e+08,8.093441566058562842e+01,8.932468292012561035e+10,4.443697778775027473e+03,6.045495805224216019e+04
1.877661966196619776e+18,7.937799640216320540e+01,5.291076541121646118e+10,7.372923182927103341e+07,3.761682627348642349e+08,8.093010606865640000e+01,8.932468292012561035e+10,4.443359383668558621e+03,6.046944618424739019e+04
1.877961896189618944e+18,7.937376842200418992e+01,5.292344353925657654e+10,7.374638750486375391e+07,3.762583976887345314e+08,8.092579739448989073e+01,8.932468292012561035e+10,4.443021065513470603e+03,6.048393547343611135e+04
1.878261826182618368e+18,7.936954133159392200e+01,5.293612267975139618e+10,7.376354448274385929e+07,3.763485398406357765e+08,8.092148963774414483e+01,8.932468292012561035e+10,4.442682824280755085e+03,6.049842591971588263e+04
1.878561756175617536e+18,7.936531513060636200e+01,5.294880283262007141e+10,7.378070276280686259e+07,3.764386891899931431e+08,8.091718279807729175e+01,8.932468292012561035e+10,4.442344659941420105e+03,6.051291752299437940e+04
1.878861686168616960e+18,7.936108981871576873e+01,5.296148399778177643e+10,7.379786234495416284e+07,3.765288457362322807e+08,8.091287687514783045e+01,8.932468292012561035e+10,4.442006572466490070e+03,6.052741028317918972e+04
1.879161616161616128e+18,7.935686539559641517e+01,5.297416617515576172e+10,7.381502322908209264e+07,3.766190094787783623e+08,8.090857186861420303e+01,8.932468292012561035e+10,4.441668561827006670e+03,6.054190420017799624e+04
1.879461546154615552e+18,7.935264186092295802e+01,5.298684936466117096e+10,7.383218541509068012e+07,3.767091804170574546e+08,8.090426777813529213e+01,8.932468292012561035e+10,4.441330627994019778e+03,6.055639927389848890e+04
1.879761476147614720e+18,7.934841921436996870e+01,5.299953356621728516e+10,7.384934890287737548e+07,3.767993585504950285e+08,8.089996460336993778e+01,8.932468292012561035e+10,4.440992770938604735e+03,6.057089550424832851e+04
1.880061406140614144e+18,7.934419745561240234e+01,5.301221877974332428e+10,7.386651369234383106e+07,3.768895438785172701e+08,8.089566234397729261e+01,8.932468292012561035e+10,4.440654990631844157e+03,6.058539289113525592e+04
1.880361336133613312e+18,7.933997658432525668e+01,5.302490500515862274e+10,7.388367978338521719e+07,3.769797364005501866e+08,8.089136099961663717e+01,8.932468292012561035e+10,4.440317287044838849e+03,6.059989143446699745e+04
1.880661266126612736e+18,7.933575660018375686e+01,5.303759224238243103e+10,7.390084717590096593e+07,3.770699361160200834e+08,8.088706056994749360e+01,8.932468292012561035e+10,4.439979660148698713e+03,6.061439113415136671e+04
1.880961196119611904e+18,7.933153750286329853e+01,5.305028049133407593e+10,7.391801586978921294e+07,3.771601430243533254e+08,8.088276105462948351e+01,8.932468292012561035e+10,4.439642109914563662e+03,6.062889199009609001e+04
1.881261126112611328e+18,7.932731929203940524e+01,5.306296975193288422e+10,7.393518586495091021e+07,3.772503571249762177e+08,8.087846245332245587e+01,8.932468292012561035e+10,4.439304636313568153e+03,6.064339400220900279e+04
1.881561056105610496e+18,7.932310196738775687e+01,5.307566002409822083e+10,7.395235716128431261e+07,3.773405784173155427e+08,8.087416476568640178e+01,8.932468292012561035e+10,4.438967239316877567e+03,6.065789717039796233e+04
1.881860986098609920e+18,7.931888552858431751e+01,5.308835130774946594e+10,7.396952975868527591e+07,3.774308069007982612e+08,8.086986799138158233e+01,8.932468292012561035e+10,4.438629918895668197e+03,6.067240149457079679e+04
1.882160916091609088e+18,7.931466997530505125e+01,5.310104360280595398e+10,7.398670365705481172e+07,3.775210425748509169e+08,8.086557213006831546e+01,8.932468292012561035e+10,4.438292675021133618e+03,6.068690697463538527e+04
1.882460846084608512e+18,7.931045530722624903e+01,5.311373690918720245e+10,7.400387885629320145e+07,3.776112854389009476e+08,8.086127718140721754e+01,8.932468292012561035e+10,4.437955507664469224e+03,6.070141361049963598e+04
1.882760776077607680e+18,7.930624152402425864e+01,5.312643122681252289e+10,7.402105535629728436e+07,3.777015354923752546e+08,8.085698314505899020e+01,8.932468292012561035e+10,4.437618416796909514e+03,6.071592140207144985e+04
1.883060706070607104e+18,7.930202862537568365e+01,5.313912655560146332e+10,7.403823315696439147e+07,3.777917927347012758e+08,8.085269002068463351e+01,8.932468292012561035e+10,4.437281402389678988e+03,6.073043034925882239e+04
1.883360636063606528e+18,7.929781661095715606e+01,5.315182289547342682e+10,7.405541225819715858e+07,3.778820571653066278e+08,8.084839780794510489e+01,8.932468292012561035e+10,4.436944464414034883e+03,6.074494045196964726e+04
1.883660566056605696e+18,7.929360548044569157e+01,5.316452024634792328e+10,7.407259265989109874e+07,3.779723287836185694e+08,8.084410650650183072e+01,8.932468292012561035e+10,4.436607602841239895e+03,6.075945171011191997e+04
1.883960496049605120e+18,7.928939523351823482e+01,5.317721860814448547e+10,7.408977436194783449e+07,3.780626075890650749e+08,8.083981611601618056e+01,8.932468292012561035e+10,4.436270817642576731e+03,6.077396412359369424e+04
1.884260426042604288e+18,7.928518586985209993e+01,5.318991798078256989e+10,7.410695736426356435e+07,3.781528935810739994e+08,8.083552663614985079e+01,8.932468292012561035e+10,4.435934108789339916e+03,6.078847769232295104e+04
1.884560356035603712e+18,7.928097738912461523e+01,5.320261836418181610e+10,7.412414166673982143e+07,3.782431867590732574e+08,8.083123806656462307e+01,8.932468292012561035e+10,4.435597476252843080e+03,6.080299241620779503e+04
1.884860286028602880e+18,7.927676979101345012e+01,5.321531975826171112e+10,7.414132726927457750e+07,3.783334871224911213e+08,8.082695040692256327e+01,8.932468292012561035e+10,4.435260920004409854e+03,6.081750829515626538e+04
1.885160216021602304e+18,7.927256307519621714e+01,5.322802216294190216e+10,7.415851417176525295e+07,3.784237946707558632e+08,8.082266365688577991e+01,8.932468292012561035e+10,4.434924440015381151e+03,6.083202532907645946e+04
1.885460146014601472e+18,7.926835724135088412e+01,5.324072557814192963e+10,7.417570237411324680e+07,3.785141094032957554e+08,8.081837781611667992e+01,8.932468292012561035e+10,4.434588036257115164e+03,6.084654351787647465e+04
1.885760076007600896e+18,7.926415228915547573e+01,5.325343000378144073e+10,7.419289187621730566e+07,3.786044313195394874e+08,8.081409288427775550e+01,8.932468292012561035e+10,4.434251708700979179e+03,6.086106286146453931e+04
1.886060006000600064e+18,7.925994821828825820e+01,5.326613543978012848e+10,7.421008267797462642e+07,3.786947604189157486e+08,8.080980886103175465e+01,8.932468292012561035e+10,4.433915457318362314e+03,6.087558335974868533e+04
1.886359935993599488e+18,7.925574502842761149e+01,5.327884188605756378e+10,7.422727477928696573e+07,3.787850967008534074e+08,8.080552574604156746e+01,8.932468292012561035e+10,4.433579282080664598e+03,6.089010501263723563e+04
1.886659865986598656e+18,7.925154271925210026e+01,5.329154934253347015e+10,7.424446818005135655e+07,3.788754401647812724e+08,8.080124353897025458e+01,8.932468292012561035e+10,4.433243182959297883e+03,6.090462782003826578e+04
1.886959795979598080e+18,7.924734129044048814e+01,5.330425780912757111e+10,7.426166288016772270e+07,3.789657908101286292e+08,8.079696223948111822e+01,8.932468292012561035e+10,4.432907159925698579e+03,6.091915178186008416e+04
1.887259725972597248e+18,7.924314074167165245e+01,5.331696728575952911e+10,7.427885887953606248e+07,3.790561486363245249e+08,8.079268184723756008e+01,8.932468292012561035e+10,4.432571212951308553e+03,6.093367689801090455e+04
1.887559655965596672e+18,7.923894107262464104e+01,5.332967777234917450e+10,7.429605617805337906e+07,3.791465136427984834e+08,8.078840236190315238e+01,8.932468292012561035e+10,4.432235342007589679e+03,6.094820316839905718e+04
1.887859585958595840e+18,7.923474228297872912e+01,5.334238926881612396e+10,7.431325477562233806e+07,3.792368858289799094e+08,8.078412378314173736e+01,8.932468292012561035e+10,4.431899547066015657e+03,6.096273059293273400e+04
1.888159515951595264e+18,7.923054437241326298e+01,5.335510177508027649e+10,7.433045467213745415e+07,3.793272651942986846e+08,8.077984611061722831e+01,8.932468292012561035e+10,4.431563828098077465e+03,6.097725917152033799e+04
1.888459445944594432e+18,7.922634734060788730e+01,5.336781529106138611e+10,7.434765586750048399e+07,3.794176517381841540e+08,8.077556934399386535e+01,8.932468292012561035e+10,4.431228185075283363e+03,6.099178890407017025e+04
1.888759375937593856e+18,7.922215118724223260e+01,5.338052981667923737e+10,7.436485836161236465e+07,3.795080454600667357e+08,8.077129348293583178e+01,8.932468292012561035e+10,4.430892617969152525e+03,6.100631979049056827e+04
1.889059305930593024e+18,7.921795591199627040e+01,5.339324535185369110e+10,7.438206215437078476e+07,3.795984463593760133e+08,8.076701852710775142e+01,8.932468292012561035e+10,4.430557126751215947e+03,6.102085183068992774e+04
1.889359235923592448e+18,7.921376151455004333e+01,5.340596189650463867e+10,7.439926724567568302e+07,3.796888544355425835e+08,8.076274447617423391e+01,8.932468292012561035e+10,4.430221711393026453e+03,6.103538502457673167e+04
1.889659165916591616e+18,7.920956799458375031e+01,5.341867945055184937e+10,7.441647363542477787e+07,3.797792696879965067e+08,8.075847132980013043e+01,8.932468292012561035e+10,4.429886371866148693e+03,6.104991937205925933e+04
1.889959095909591040e+18,7.920537535177786026e+01,5.343139801391531372e+10,7.443368132352024317e+07,3.798696921161684990e+08,8.075419908765051957e+01,8.932468292012561035e+10,4.429551108142157318e+03,6.106445487304608832e+04
1.890259025902590208e+18,7.920118358581285634e+01,5.344411758651489258e+10,7.445089030985693634e+07,3.799601217194887996e+08,8.074992774939056517e+01,8.932468292012561035e+10,4.429215920192654266e+03,6.107899152744561434e+04
1.890558955895589632e+18,7.919699269636950589e+01,5.345683816827053070e+10,7.446810059434026480e+07,3.800505584973884225e+08,8.074565731468568686e+01,8.932468292012561035e+10,4.428880807989243294e+03,6.109352933516632038e+04
1.890858885888588800e+18,7.919280268312868998e+01,5.346955975910217285e+10,7.448531217686533928e+07,3.801410024492980242e+08,8.074138778320143217e+01,8.932468292012561035e+10,4.428545771503549076e+03,6.110806829611679132e+04
1.891158815881588224e+18,7.918861354577144596e+01,5.348228235892977905e+10,7.450252505733291805e+07,3.802314535746489167e+08,8.073711915460353339e+01,8.932468292012561035e+10,4.428210810707210840e+03,6.112260841020543739e+04
1.891458745874587392e+18,7.918442528397905278e+01,5.349500596767329407e+10,7.451973923564153910e+07,3.803219118728719354e+08,8.073285142855792174e+01,8.932468292012561035e+10,4.427875925571878724e+03,6.113714967734093079e+04
1.891758675867586816e+18,7.918023789743280361e+01,5.350773058525282288e+10,7.453695471169318259e+07,3.804123773433984518e+08,8.072858460473065634e+01,8.932468292012561035e+10,4.427541116069230156e+03,6.115169209743177635e+04
1.892058605860585984e+18,7.917605138581431845e+01,5.352045621158830261e+10,7.455417148538595438e+07,3.805028499856598973e+08,8.072431868278805212e+01,8.932468292012561035e+10,4.427206382170934376e+03,6.116623567038661713e+04
1.892358535853585408e+18,7.917186574880528838e+01,5.353318284659981537e+10,7.457138955661901832e+07,3.805933297990878820e+08,8.072005366239652346e+01,8.932468292012561035e+10,4.426871723848702459e+03,6.118078039611404529e+04
1.892658465846584832e+18,7.916768098608760340e+01,5.354591049020736694e+10,7.458860892529316247e+07,3.806838167831140161e+08,8.071578954322269794e+01,8.932468292012561035e+10,4.426537141074233659e+03,6.119532627452272573e+04
1.892958395839584000e+18,7.916349709734329565e+01,5.355863914233110046e+10,7.460582959130601585e+07,3.807743109371700287e+08,8.071152632493338785e+01,8.932468292012561035e+10,4.426202633819269067e+03,6.120987330552130152e+04
1.893258325832583424e+18,7.915931408225463883e+01,5.357136880289114380e+10,7.462305155456040800e+07,3.808648122606879473e+08,8.070726400719557603e+01,8.932468292012561035e+10,4.425868202055541587e+03,6.122442148901846667e+04
1.893558255825582592e+18,7.915513194050389245e+01,5.358409947180748749e+10,7.464027481495153904e+07,3.809553207530999780e+08,8.070300258967635898e+01,8.932468292012561035e+10,4.425533845754804133e+03,6.123897082492287154e+04
1.893858185818582016e+18,7.915095067177365706e+01,5.359683114900039673e+10,7.465749937238241732e+07,3.810458364138380885e+08,8.069874207204310324e+01,8.932468292012561035e+10,4.425199564888839632e+03,6.125352131314334110e+04
1.894158115811581184e+18,7.914677027574661849e+01,5.360956383439001465e+10,7.467472522675214708e+07,3.811363592423349023e+08,8.069448245396330321e+01,8.932468292012561035e+10,4.424865359429426462e+03,6.126807295358860574e+04
1.894458045804580608e+18,7.914259075210567573e+01,5.362229752789642334e+10,7.469195237795919180e+07,3.812268892380226851e+08,8.069022373510465229e+01,8.932468292012561035e+10,4.424531229348364832e+03,6.128262574616737402e+04
1.894757975797579776e+18,7.913841210053382724e+01,5.363503222943992615e+10,7.470918082590547204e+07,3.813174264003340602e+08,8.068596591513497174e+01,8.932468292012561035e+10,4.424197174617471319e+03,6.129717969078850001e+04
1.895057905790579200e+18,7.913423432071428465e+01,5.364776793894070435e+10,7.472641057048948109e+07,3.814079707287021279e+08,8.068170899372231020e+01,8.932468292012561035e+10,4.423863195208578873e+03,6.131173478736079414e+04
1.895357835783578368e+18,7.913005741233038748e+01,5.366050465631890869e+10,7.474364161161144078e+07,3.814985222225592732e+08,8.067745297053485842e+01,8.932468292012561035e+10,4.423529291093527718e+03,6.132629103579303046e+04
1.895657765776577792e+18,7.912588137506566000e+01,5.367324238149489594e+10,7.476087394917127490e+07,3.815890808813388944e+08,8.067319784524099191e+01,8.932468292012561035e+10,4.423195462244179907e+03,6.134084843599417218e+04
1.895957695769576960e+18,7.912170620860381121e+01,5.368598111438887024e+10,7.477810758306808770e+07,3.816796467044739127e+08,8.066894361750929932e+01,8.932468292012561035e+10,4.422861708632407499e+03,6.135540698787302244e+04
1.896257625762576384e+18,7.911753191262860696e+01,5.369872085492118073e+10,7.479534251320175827e+07,3.817702196913980246e+08,8.066469028700841193e+01,8.932468292012561035e+10,4.422528030230098921e+03,6.136996669133851537e+04
1.896557555755575552e+18,7.911335848682415417e+01,5.371146160301208496e+10,7.481257873947364092e+07,3.818607998415440917e+08,8.066043785340733052e+01,8.932468292012561035e+10,4.422194427009157152e+03,6.138452754629950505e+04
1.896857485748574976e+18,7.910918593087461659e+01,5.372420335858191681e+10,7.482981626178134978e+07,3.819513871543461680e+08,8.065618631637511271e+01,8.932468292012561035e+10,4.421860898941506093e+03,6.139908955266506382e+04
1.897157415741574144e+18,7.910501424446425744e+01,5.373694612155105591e+10,7.484705508002740145e+07,3.820419816292375326e+08,8.065193567558098664e+01,8.932468292012561035e+10,4.421527445999066913e+03,6.141365271034406760e+04
1.897457345734573568e+18,7.910084342727765261e+01,5.374968989183981323e+10,7.486429519410899282e+07,3.821325832656525970e+08,8.064768593069436520e+01,8.932468292012561035e+10,4.421194068153793523e+03,6.142821701924550143e+04
1.897757275727572736e+18,7.909667347899939216e+01,5.376243466936862183e+10,7.488153660392968357e+07,3.822231920630246997e+08,8.064343708138486022e+01,8.932468292012561035e+10,4.420860765377645293e+03,6.144278247927841585e+04
1.898057205720572160e+18,7.909250439931437882e+01,5.377518045405786133e+10,7.489877930938600004e+07,3.823138080207884312e+08,8.063918912732228250e+01,8.932468292012561035e+10,4.420527537642599782e+03,6.145734909035184683e+04
1.898357135713571328e+18,7.908833618790754372e+01,5.378792724582794189e+10,7.491602331037938595e+07,3.824044311383776069e+08,8.063494206817652810e+01,8.932468292012561035e+10,4.420194384920646371e+03,6.147191685237482307e+04
1.898657065706570752e+18,7.908416884446405959e+01,5.380067504459936523e+10,7.493326860681116581e+07,3.824950614152269363e+08,8.063069590361772043e+01,8.932468292012561035e+10,4.419861307183792633e+03,6.148648576525640237e+04
1.898956995699569920e+18,7.908000236866924126e+01,5.381342385029248810e+10,7.495051519857883453e+07,3.825856988507708311e+08,8.062645063331619610e+01,8.932468292012561035e+10,4.419528304404055234e+03,6.150105582890572987e+04
1.899256925692569344e+18,7.907583676020853147e+01,5.382617366282787323e+10,7.496776308558422327e+07,3.826763434444438219e+08,8.062220625694236276e+01,8.932468292012561035e+10,4.419195376553465394e+03,6.151562704323185608e+04
1.899556855685568512e+18,7.907167201876760032e+01,5.383892448212596893e+10,7.498501226772771776e+07,3.827669951956807971e+08,8.061796277416691225e+01,8.932468292012561035e+10,4.418862523604078888e+03,6.153019940814397705e+04
1.899856785678567936e+18,7.906750814403223160e+01,5.385167630810733795e+10,7.500226274490742385e+07,3.828576541039166451e+08,8.061372018466063594e+01,8.932468292012561035e+10,4.418529745527953310e+03,6.154477292355126701e+04
1.900156715671567104e+18,7.906334513568840805e+01,5.386442914069248199e+10,7.501951451702757180e+07,3.829483201685863733e+08,8.060947848809452410e+01,8.932468292012561035e+10,4.418197042297171720e+03,6.155934758936282014e+04
1.900456645664566528e+18,7.905918299342219768e+01,5.387718297980194092e+10,7.503676758398456872e+07,3.830389933891251683e+08,8.060523768413975176e+01,8.932468292012561035e+10,4.417864413883819907e+03,6.157392340548792708e+04
