n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility
1.545039603960396032e+18,8.470172607383278773e+01,3.949365739557908630e+10,5.552994144836618006e+07,2.807795422364379168e+08,8.636494202731908842e+01,7.740100278228831030e+02,4.873639476872812338e+03,4.513560845209039690e+04
1.545339533953395456e+18,8.469626310876546427e+01,3.950515798158776855e+10,5.554558427242254466e+07,2.808613054735732079e+08,8.635935423427909541e+01,7.740066409044587772e+02,4.873193759229392526e+03,4.514875197895746533e+04
1.545639463946394624e+18,8.469080153317536030e+01,3.951665968370654297e+10,5.556122852860934287e+07,2.809430766456755996e+08,8.635376788707449691e+01,7.740032553004911051e+02,4.872748162987926662e+03,4.516189678137890587e+04
1.545939393939394048e+18,8.468534134644845324e+01,3.952816250182713318e+10,5.557687421678964794e+07,2.810248557519754171e+08,8.634818298505068412e+01,7.739998710102156565e+02,4.872302688093801407e+03,4.517504285923101997e+04
1.546239323932393216e+18,8.467988254797117520e+01,3.953966643584120941e+10,5.559252133682931960e+07,2.811066427917028666e+08,8.634259952755353140e+01,7.739964880328681147e+02,4.871857334492422524e+03,4.518819021238996356e+04
1.546539253925392640e+18,8.467442513713038466e+01,3.955117148564059448e+10,5.560816988859398663e+07,2.811884377640885115e+08,8.633701751392936785e+01,7.739931063676842768e+02,4.871412102129243067e+03,4.520133884073210356e+04
1.546839183918391808e+18,8.466896911331315323e+01,3.956267765111705017e+10,5.562381987194605172e+07,2.812702406683629751e+08,8.633143694352480679e+01,7.739897260139007358e+02,4.870966990949748833e+03,4.521448874413379235e+04
1.547139113911391232e+18,8.466351447590717783e+01,3.957418493216247559e+10,5.563947128675144911e+07,2.813520515037574172e+08,8.632585781568704419e+01,7.739863469707551076e+02,4.870522000899461091e+03,4.522763992247138958e+04
1.547439043904390400e+18,8.465806122430035430e+01,3.958569332866863251e+10,5.565512413287609816e+07,2.814338702695028186e+08,8.632028012976358866e+01,7.739829692374850083e+02,4.870077131923922934e+03,4.524079237562130584e+04
1.547738973897389824e+18,8.465260935788107588e+01,3.959720284052751160e+10,5.567077841018304974e+07,2.815156969648308158e+08,8.631470388510247460e+01,7.739795928133290772e+02,4.869632383968727481e+03,4.525394610346001718e+04
1.548038903890388992e+18,8.464715887603800581e+01,3.960871346763095093e+10,5.568643411853821576e+07,2.815975315889728069e+08,8.630912908105203485e+01,7.739762176975266357e+02,4.869187756979482401e+03,4.526710110586394876e+04
1.548338833883388416e+18,8.464170977816029051e+01,3.962022520987095642e+10,5.570209125780705363e+07,2.816793741411609054e+08,8.630355571696109962e+01,7.739728438893168914e+02,4.868743250901848114e+03,4.528025738270967122e+04
1.548638763876387584e+18,8.463626206363740323e+01,3.963173806713953400e+10,5.571774982785417140e+07,2.817612246206270456e+08,8.629798379217891124e+01,7.739694713879404162e+02,4.868298865681518691e+03,4.529341493387374794e+04
1.548938693869387008e+18,8.463081573185925777e+01,3.964325203932865143e+10,5.573340982854390889e+07,2.818430830266036391e+08,8.629241330605512417e+01,7.739661001926380095e+02,4.867854601264201847e+03,4.530657375923276413e+04
1.549238623862386176e+18,8.462537078221600950e+01,3.965476712633039093e+10,5.574907125974295288e+07,2.819249493583230972e+08,8.628684425793979074e+01,7.739627303026513800e+02,4.867410457595660773e+03,4.531973385866330500e+04
1.549538553855385600e+18,8.461992721409841067e+01,3.966628332803683472e+10,5.576473412131354213e+07,2.820068236150183082e+08,8.628127664718343226e+01,7.739593617172217819e+02,4.866966434621675944e+03,4.533289523204210855e+04
1.549838483848384768e+18,8.461448502689742668e+01,3.967780064434008789e+10,5.578039841312544048e+07,2.820887057959221005e+08,8.627571047313696795e+01,7.739559944355925154e+02,4.866522532288074217e+03,4.534605787924582546e+04
1.550138413841384192e+18,8.460904422000442082e+01,3.968931907513229370e+10,5.579606413504023105e+07,2.821705959002678990e+08,8.627014573515168649e+01,7.739526284570065400e+02,4.866078750540708825e+03,4.535922180015120102e+04
1.550438343834383360e+18,8.460360479281126800e+01,3.970083862030564117e+10,5.581173128692363948e+07,2.822524939272888899e+08,8.626458243257938818e+01,7.739492637807076107e+02,4.865635089325472109e+03,4.537238699463503144e+04
1.550738273827382784e+18,8.459816674470998521e+01,3.971235927975233459e+10,5.582739986864133179e+07,2.823343998762188554e+08,8.625902056477217172e+01,7.739459004059402787e+02,4.865191548588280966e+03,4.538555346257409110e+04
1.551038203820381952e+18,8.459273007509322895e+01,3.972388105336455536e+10,5.584306988006021827e+07,2.824163137462915778e+08,8.625346013108269005e+01,7.739425383319495495e+02,4.864748128275094132e+03,4.539872120384521259e+04
1.551338133813381376e+18,8.458729478335385465e+01,3.973540394103466797e+10,5.585874132104270160e+07,2.824982355367413163e+08,8.624790113086389454e+01,7.739391775579804289e+02,4.864304828331904901e+03,4.541189021832534490e+04
1.551638063806380800e+18,8.458186086888520094e+01,3.974692794265493011e+10,5.587441419145665318e+07,2.825801652468022704e+08,8.624234356346926234e+01,7.739358180832795142e+02,4.863861648704732033e+03,4.542506050589134975e+04
1.551937993799379968e+18,8.457642833108089064e+01,3.975845305811762238e+10,5.589008849116591364e+07,2.826621028757089376e+08,8.623678742825255483e+01,7.739324599070935164e+02,4.863418589339633400e+03,4.543823206642016157e+04
1.552237923792379392e+18,8.457099716933502975e+01,3.976997928731520844e+10,5.590576422003707290e+07,2.827440484226961732e+08,8.623123272456808763e+01,7.739291030286694877e+02,4.862975650182697791e+03,4.545140489978882397e+04
1.552537853785378560e+18,8.456556738304202270e+01,3.978150663014002228e+10,5.592144137793466449e+07,2.828260018869988322e+08,8.622567945177048898e+01,7.739257474472553895e+02,4.862532831180057656e+03,4.546457900587430049e+04
1.552837783778377984e+18,8.456013897159667181e+01,3.979303508648449707e+10,5.593711996472633630e+07,2.829079632678523064e+08,8.622012760921485608e+01,7.739223931620996382e+02,4.862090132277856355e+03,4.547775438455372932e+04
1.553137713771377152e+18,8.455471193439420574e+01,3.980456465624108887e+10,5.595279998027532548e+07,2.829899325644918084e+08,8.621457719625668403e+01,7.739190401724514459e+02,4.861647553422297278e+03,4.549093103570410312e+04
1.553437643764376576e+18,8.454928627083016579e+01,3.981609533930229187e+10,5.596848142444816977e+07,2.830719097761530876e+08,8.620902821225189427e+01,7.739156884775603658e+02,4.861205094559591089e+03,4.550410895920261828e+04
1.553737573757375744e+18,8.454386198030049115e+01,3.982762713556062317e+10,5.598416429710961133e+07,2.831538949020720124e+08,8.620348065655680614e+01,7.739123380766762921e+02,4.860762755636008478e+03,4.551728815492642025e+04
1.554037503750375168e+18,8.453843906220149051e+01,3.983916004490859222e+10,5.599984859812806547e+07,2.832358879414847493e+08,8.619793452852816529e+01,7.739089889690504833e+02,4.860320536597831051e+03,4.553046862275268359e+04
1.554337433743374336e+18,8.453301751592988467e+01,3.985069406723887634e+10,5.601553432736549526e+07,2.833178888936274052e+08,8.619238982752312950e+01,7.739056411539338569e+02,4.859878437391388616e+03,4.554365036255870655e+04
1.554637363736373760e+18,8.452759734088274968e+01,3.986222920244400024e+10,5.603122148469071090e+07,2.833998977577366829e+08,8.618684655289926866e+01,7.739022946305784671e+02,4.859436457963033718e+03,4.555683337422172917e+04
1.554937293729372928e+18,8.452217853645747425e+01,3.987376545041661835e+10,5.604691006996844709e+07,2.834819145330492258e+08,8.618130470401453636e+01,7.738989493982368231e+02,4.858994598259158010e+03,4.557001765761901333e+04
1.555237223722372352e+18,8.451676110205195869e+01,3.988530281104946899e+10,5.606260008306585997e+07,2.835639392188021541e+08,8.617576428022735513e+01,7.738956054561621158e+02,4.858552858226185890e+03,4.558320321262798097e+04
1.555537153715371520e+18,8.451134503706437329e+01,3.989684128423520660e+10,5.607829152384641021e+07,2.836459718142325282e+08,8.617022528089653122e+01,7.738922628036077640e+02,4.858111237810576313e+03,4.559639003912597400e+04
1.555837083708370944e+18,8.450593034089331468e+01,3.990838086986656952e+10,5.609398439217751473e+07,2.837280123185777664e+08,8.616468770538129718e+01,7.738889214398284366e+02,4.857669736958813701e+03,4.560957813699036342e+04
1.556137013701370112e+18,8.450051701293767792e+01,3.991992156783632660e+10,5.610967868792387843e+07,2.838100607310755253e+08,8.615915155304125506e+01,7.738855813640783481e+02,4.857228355617424313e+03,4.562276750609866576e+04
1.556436943694369536e+18,8.449510505259679860e+01,3.993146337803730774e+10,5.612537441095340997e+07,2.838921170509636998e+08,8.615361682323641901e+01,7.738822425756133043e+02,4.856787093732967151e+03,4.563595814632834663e+04
1.556736873687368704e+18,8.448969445927043864e+01,3.994300630036228180e+10,5.614107156113094836e+07,2.839741812774803042e+08,8.614808351532732900e+01,7.738789050736891113e+02,4.856345951252026680e+03,4.564915005755688617e+04
1.557036803680368128e+18,8.448428523235862997e+01,3.995455033470414734e+10,5.615677013832305372e+07,2.840562534098637700e+08,8.614255162867479498e+01,7.738755688575622571e+02,4.855904928121228295e+03,4.566234323966188822e+04
1.557336733673367296e+18,8.447887737126175978e+01,3.996609548095580292e+10,5.617247014239598811e+07,2.841383334473522902e+08,8.613702116264006747e+01,7.738722339264900256e+02,4.855464024287228312e+03,4.567553769252092752e+04
1.557636663666366720e+18,8.447347087538072685e+01,3.997764173901016235e+10,5.618817157321482897e+07,2.842204213891850114e+08,8.613149211658488014e+01,7.738689002797298144e+02,4.855023239696712153e+03,4.568873341601161519e+04
1.557936593659365888e+18,8.446806574411668578e+01,3.998918910876017761e+10,5.620387443064871430e+07,2.843025172346005440e+08,8.612596448987130771e+01,7.738655679165399306e+02,4.854582574296400708e+03,4.570193041001164238e+04
1.558236523652365312e+18,8.446266197687121746e+01,4.000073759009883881e+10,5.621957871455991268e+07,2.843846209828383327e+08,8.612043828186183703e+01,7.738622368361792496e+02,4.854142028033053975e+03,4.571512867439867114e+04
1.558536453645364480e+18,8.445725957304622966e+01,4.001228718291916656e+10,5.623528442481767386e+07,2.844667326331375241e+08,8.611491349191939548e+01,7.738589070379074428e+02,4.853701600853457421e+03,4.572832820905045810e+04
1.558836383638363904e+18,8.445185853204407067e+01,4.002383788711416626e+10,5.625099156128685176e+07,2.845488521847379804e+08,8.610939011940732257e+01,7.738555785209839541e+02,4.853261292704421976e+03,4.574152901384476718e+04
1.559136313631363072e+18,8.444645885326735879e+01,4.003538970257695007e+10,5.626670012383430451e+07,2.846309796368793249e+08,8.610386816368929885e+01,7.738522512846700465e+02,4.852821103532813140e+03,4.575473108865938411e+04
1.559436243624362496e+18,8.444106053611922391e+01,4.004694262920064545e+10,5.628241011232645810e+07,2.847131149888017178e+08,8.609834762412953069e+01,7.738489253282257323e+02,4.852381033285514604e+03,4.576793443337216740e+04
1.559736173617361664e+18,8.443566358000302330e+01,4.005849666687834167e+10,5.629812152662950009e+07,2.847952582397453785e+08,8.609282850009246602e+01,7.738456006509134113e+02,4.851941081909439163e+03,4.578113904786096828e+04
1.560036103610361088e+18,8.443026798432259739e+01,4.007005181550324249e+10,5.631383436660996825e+07,2.848774093889508843e+08,8.608731079094316385e+01,7.738422772519952559e+02,4.851501249351539627e+03,4.579434493200370343e+04
1.560336033603360256e+18,8.442487374848208503e+01,4.008160807496855164e+10,5.632954863213473558e+07,2.849595684356588125e+08,8.608179449604691058e+01,7.738389551307335523e+02,4.851061535558811556e+03,4.580755208567834779e+04
1.560635963596359680e+18,8.441948087188599459e+01,4.009316544516746521e+10,5.634526432307004184e+07,2.850417353791102767e+08,8.607627961476947576e+01,7.738356342863924056e+02,4.850621940478254146e+03,4.582076050876282534e+04
1.560935893589358848e+18,8.441408935393927493e+01,4.010472392599328613e+10,5.636098143928293884e+07,2.851239102185462117e+08,8.607076614647708368e+01,7.738323147182354660e+02,4.850182464056932986e+03,4.583397020113518374e+04
1.561235823582358272e+18,8.440869919404715915e+01,4.011628351733930206e+10,5.637669998063859344e+07,2.852060929532081485e+08,8.606525409053622866e+01,7.738289964255269524e+02,4.849743106241923670e+03,4.584718116267348523e+04
1.561535753575357696e+18,8.440331039161536353e+01,4.012784421909880066e+10,5.639241994700538367e+07,2.852882835823376179e+08,8.605974344631398765e+01,7.738256794075323342e+02,4.849303866980339990e+03,4.586039339325577748e+04
1.561835683568356864e+18,8.439792294604980327e+01,4.013940603116516113e+10,5.640814133824896812e+07,2.853704821051763892e+08,8.605423421317766497e+01,7.738223636635167395e+02,4.848864746219332119e+03,4.587360689276018820e+04
1.562135613561356288e+18,8.439253685675691941e+01,4.015096895343176270e+10,5.642386415423686802e+07,2.854526885209665298e+08,8.604872639049510497e+01,7.738190491927470021e+02,4.848425743906080243e+03,4.588682166106488148e+04
1.562435543554355456e+18,8.438715212314345138e+01,4.016253298579203033e+10,5.643958839483465999e+07,2.855349028289502263e+08,8.604321997763447882e+01,7.738157359944893869e+02,4.847986859987796379e+03,4.590003769804803596e+04
1.562735473547354880e+18,8.438176874461649390e+01,4.017409812813942719e+10,5.645531405991138518e+07,2.856171250283699632e+08,8.603771497396441248e+01,7.738124240680111825e+02,4.847548094411730744e+03,4.591325500358791760e+04
1.563035403540354048e+18,8.437638672058358225e+01,4.018566438036737061e+10,5.647104114933022112e+07,2.856993551184684634e+08,8.603221137885391556e+01,7.738091134125807002e+02,4.847109447125158113e+03,4.592647357756272686e+04
1.563335333533353472e+18,8.437100605045249324e+01,4.019723174236942291e+10,5.648676966296355426e+07,2.857815930984886885e+08,8.602670919167235297e+01,7.738058040274661380e+02,4.846670918075387817e+03,4.593969341985075152e+04
1.563635263526352640e+18,8.436562673363150111e+01,4.020880021403910065e+10,5.650249960067208856e+07,2.858638389676734209e+08,8.602120841178957278e+01,7.738024959119363757e+02,4.846232507209765572e+03,4.595291453033040307e+04
1.563935193519352064e+18,8.436024876952917850e+01,4.022036979526998138e+10,5.651823096232740581e+07,2.859460927252663970e+08,8.601570903857577832e+01,7.737991890652609754e+02,4.845794214475667104e+03,4.596613690887999110e+04
1.564235123512351232e+18,8.435487215755449597e+01,4.023194048595565796e+10,5.653396374779492617e+07,2.860283543705108762e+08,8.601021107140161348e+01,7.737958834867101814e+02,4.845356039820499973e+03,4.597936055537789071e+04
1.564535053505350656e+18,8.434949689711675092e+01,4.024351228598975372e+10,5.654969795694056153e+07,2.861106239026508331e+08,8.600471450963806319e+01,7.737925791755548062e+02,4.844917983191701751e+03,4.599258546970258612e+04
1.564834983498349824e+18,8.434412298762563864e+01,4.025508519526596069e+10,5.656543358963311464e+07,2.861929013209301233e+08,8.599921935265658135e+01,7.737892761310657761e+02,4.844480044536754576e+03,4.600581165173252521e+04
1.565134913491349248e+18,8.433875042849118131e+01,4.026665921367795563e+10,5.658117064573831856e+07,2.862751866245929599e+08,8.599372559982894870e+01,7.737859743525149270e+02,4.844042223803154229e+03,4.601903910134624311e+04
1.565434843484348416e+18,8.433337921912384161e+01,4.027823434111942291e+10,5.659690912512444705e+07,2.863574798128837347e+08,8.598823325052741495e+01,7.737826738391750041e+02,4.843604520938444693e+03,4.603226781842219498e+04
1.565734773477347840e+18,8.432800935893438066e+01,4.028981057748416138e+10,5.661264902765826136e+07,2.864397808850472569e+08,8.598274230412462771e+01,7.737793745903182980e+02,4.843166935890189052e+03,4.604549780283904693e+04
1.566034703470347008e+18,8.432264084733395748e+01,4.030138792266592407e+10,5.662839035320816189e+07,2.865220898403280973e+08,8.597725275999357564e+01,7.737760766052190320e+02,4.842729468605994953e+03,4.605872905447535595e+04
1.566334633463346432e+18,8.431727368373405795e+01,4.031296637655855560e+10,5.664413310163898021e+07,2.866044066779715419e+08,8.597176461750771637e+01,7.737727798831505197e+02,4.842292119033503695e+03,4.607196157320979546e+04
1.566634563456345600e+18,8.431190786754656585e+01,4.032454593905587769e+10,5.665987727281977981e+07,2.866867313972227573e+08,8.596627787604084858e+01,7.737694844233877802e+02,4.841854887120367493e+03,4.608519535892101703e+04
1.566934493449345024e+18,8.430654339818373444e+01,4.033612661005178070e+10,5.667562286661776900e+07,2.867690639973273277e+08,8.596079253496721151e+01,7.737661902252057189e+02,4.841417772814292221e+03,4.609843041148773773e+04
1.567234423442344192e+18,8.430118027505818645e+01,4.034770838944014740e+10,5.669136988289933652e+07,2.868514044775310159e+08,8.595530859366144227e+01,7.737628972878801505e+02,4.840980776063013764e+03,4.611166673078872554e+04
1.567534353435343616e+18,8.429581849758284307e+01,4.035929127711491394e+10,5.670711832153323293e+07,2.869337528370796442e+08,8.594982605149853327e+01,7.737596056106875722e+02,4.840543896814289837e+03,4.612490431670277758e+04
1.567834283428342784e+18,8.429045806517108019e+01,4.037087527297006989e+10,5.672286818238542974e+07,2.870161090752193332e+08,8.594434490785394587e+01,7.737563151929044807e+02,4.840107135015919084e+03,4.613814316910866182e+04
1.568134213421342208e+18,8.428509897723654376e+01,4.038246037689959717e+10,5.673861946532536298e+07,2.870984731911965609e+08,8.593886516210345405e+01,7.737530260338077142e+02,4.839670490615724702e+03,4.615138328788526997e+04
1.568434143414341376e+18,8.427974123319332023e+01,4.039404658879751587e+10,5.675437217021803558e+07,2.871808451842578650e+08,8.593338681362331499e+01,7.737497381326764980e+02,4.839233963561571727e+03,4.616462467291147186e+04
1.568734073407340800e+18,8.427438483245582290e+01,4.040563390855792999e+10,5.677012629693409801e+07,2.872632250536501408e+08,8.592790986179014112e+01,7.737464514887878977e+02,4.838797553801349750e+03,4.617786732406620285e+04
1.569034003400339968e+18,8.426902977443883458e+01,4.041722233607485199e+10,5.678588184533754736e+07,2.873456127986202240e+08,8.592243430598094278e+01,7.737431661014217070e+02,4.838361261282983833e+03,4.619111124122839101e+04
1.569333933393339392e+18,8.426367605855749332e+01,4.042881187124245453e+10,5.680163881529840082e+07,2.874280084184154272e+08,8.591696014557312822e+01,7.737398819698574925e+02,4.837925085954427232e+03,4.620435642427709536e+04
1.569633863386338560e+18,8.425832368422733509e+01,4.044040251395484924e+10,5.681739720668521523e+07,2.875104119122832417e+08,8.591148737994450357e+01,7.737365990933751618e+02,4.837489027763671402e+03,4.621760287309125124e+04
1.569933793379337984e+18,8.425297265086415166e+01,4.045199426410625458e+10,5.683315701936330646e+07,2.875928232794713974e+08,8.590601600847324448e+01,7.737333174712554182e+02,4.837053086658735083e+03,4.623085058755001955e+04
1.570233723372337152e+18,8.424762295788423216e+01,4.046358712159083557e+10,5.684891825320196152e+07,2.876752425192275643e+08,8.590054603053800975e+01,7.737300371027797610e+02,4.836617262587670666e+03,4.624409956753237202e+04
1.570533653365336576e+18,8.424227460470412154e+01,4.047518108630284882e+10,5.686468090806825459e+07,2.877576696307999492e+08,8.589507744551772817e+01,7.737267579872293481e+02,4.836181555498556918e+03,4.625734981291755685e+04
1.570833583358336000e+18,8.423692759074079106e+01,4.048677615813660431e+10,5.688044498383034766e+07,2.878401046134369373e+08,8.588961025279184014e+01,7.737234801238869295e+02,4.835745965339516260e+03,4.627060132358469127e+04
1.571133513351335168e+18,8.423158191541155304e+01,4.049837233698632812e+10,5.689621048035541177e+07,2.879225474663870335e+08,8.588414445174011291e+01,7.737202035120352548e+02,4.835310492058693853e+03,4.628385409941295075e+04
1.571433443344334592e+18,8.422623757813404666e+01,4.050996962274642944e+10,5.691197739751215279e+07,2.880049981888988018e+08,8.587868004174271164e+01,7.737169281509579832e+02,4.834875135604272145e+03,4.629710814028162713e+04
1.571733373337333760e+18,8.422089457832633741e+01,4.052156801531119537e+10,5.692774573516844958e+07,2.880874567802213430e+08,8.587321702218024200e+01,7.737136540399385467e+02,4.834439895924452685e+03,4.631036344606995408e+04
1.572033303330333184e+18,8.421555291540677501e+01,4.053316751457504272e+10,5.694351549319276214e+07,2.881699232396038771e+08,8.586775539243365074e+01,7.737103811782617413e+02,4.834004772967486133e+03,4.632362001665719436e+04
1.572333233323332352e+18,8.421021258879410709e+01,4.054476812043241119e+10,5.695928667145157605e+07,2.882523975662956834e+08,8.586229515188429673e+01,7.737071095652125905e+02,4.833569766681650435e+03,4.633687785192277806e+04
1.572633163316331776e+18,8.420487359790745074e+01,4.055636983277777100e+10,5.697505926981493086e+07,2.883348797595464587e+08,8.585683629991393673e+01,7.737038392000767999e+02,4.833134877015247184e+03,4.635013695174603345e+04
1.572933093309330944e+18,8.419953594216623571e+01,4.056797265150550842e+10,5.699083328814941645e+07,2.884173698186058998e+08,8.585137883590472541e+01,7.737005700821401888e+02,4.832700103916611624e+03,4.636339731600631058e+04
1.573233023302330368e+18,8.419419962099034649e+01,4.057957657651023865e+10,5.700660872632290423e+07,2.884998677427241206e+08,8.584592275923921534e+01,7.736973022106898270e+02,4.832265447334121745e+03,4.637665894458314870e+04
1.573532953295329536e+18,8.418886463379990914e+01,4.059118160768647003e+10,5.702238558420539647e+07,2.885823735311512947e+08,8.584046806930031437e+01,7.736940355850128981e+02,4.831830907216172818e+03,4.638992183735594881e+04
1.573832883288328960e+18,8.418353098001543344e+01,4.060278774492873383e+10,5.703816386166226119e+07,2.886648871831380725e+08,8.583501476547134246e+01,7.736907702043964719e+02,4.831396483511196493e+03,4.640318599420426472e+04
1.574132813281328128e+18,8.417819865905786969e+01,4.061439498813168335e+10,5.705394355856451392e+07,2.887474086979348660e+08,8.582956284713604589e+01,7.736875060681298919e+02,4.830962176167669895e+03,4.641645141500764294e+04
1.574432743274327552e+18,8.417286767034839556e+01,4.062600333718993378e+10,5.706972467477948964e+07,2.888299380747927427e+08,8.582411231367851201e+01,7.736842431755012512e+02,4.830527985134074697e+03,4.642971809964562999e+04
1.574732673267326720e+18,8.416753801330871454e+01,4.063761279199813843e+10,5.708550721017486602e+07,2.889124753129627109e+08,8.581866316448326870e+01,7.736809815258004619e+02,4.830093910358947142e+03,4.644298604799787427e+04
1.575032603260326144e+18,8.416220968736068642e+01,4.064922335245098877e+10,5.710129116461876035e+07,2.889950204116961956e+08,8.581321539893512806e+01,7.736777211183172085e+02,4.829659951790842570e+03,4.645625525994398049e+04
1.575332533253325312e+18,8.415688269192669679e+01,4.066083501844322968e+10,5.711707653798129410e+07,2.890775733702445626e+08,8.580776901641947063e+01,7.736744619523419715e+02,4.829226109378359070e+03,4.646952573536369164e+04
1.575632463246324736e+18,8.415155702642938707e+01,4.067244778986959839e+10,5.713286333012850583e+07,2.891601341878597140e+08,8.580232401632191852e+01,7.736712040271655724e+02,4.828792383070111100e+03,4.648279747413669975e+04
1.575932393239323904e+18,8.414623269029175390e+01,4.068406166662485504e+10,5.714865154093205184e+07,2.892427028637934327e+08,8.579688039802850597e+01,7.736679473420799695e+02,4.828358772814757685e+03,4.649607047614270414e+04
1.576232323232323328e+18,8.414090968293726291e+01,4.069567664860385895e+10,5.716444117025772482e+07,2.893252793972980976e+08,8.579143816092572195e+01,7.736646918963770077e+02,4.827925278560985134e+03,4.650934474126157147e+04
1.576532253225322496e+18,8.413558800378957869e+01,4.070729273570142365e+10,5.718023221797405183e+07,2.894078637876259685e+08,8.578599730440039650e+01,7.736614376893494409e+02,4.827491900257507950e+03,4.652262026937305200e+04
1.576832183218321920e+18,8.413026765227282056e+01,4.071890992781241608e+10,5.719602468395101279e+07,2.894904560340297222e+08,8.578055782783974337e+01,7.736581847202902509e+02,4.827058637853070650e+03,4.653589706035704876e+04
1.577132113211321088e+18,8.412494862781143468e+01,4.073052822483173370e+10,5.721181856805673242e+07,2.895730561357619762e+08,8.577511973063138839e+01,7.736549329884933286e+02,4.826625491296458677e+03,4.654917511409342842e+04
1.577432043204320512e+18,8.411963092983022250e+01,4.074214762665435791e+10,5.722761387016016990e+07,2.896556640920759439e+08,8.576968301216334112e+01,7.736516824932529062e+02,4.826192460536490216e+03,4.656245443046213768e+04
1.577731973197319680e+18,8.411431455775435495e+01,4.075376813317520905e+10,5.724341059012894332e+07,2.897382799022248387e+08,8.576424767182398057e+01,7.736484332338637842e+02,4.825759545521990731e+03,4.657573500934310141e+04
1.578031903190319104e+18,8.410899951100927296e+01,4.076538974428928375e+10,5.725920872783219814e+07,2.898209035654620528e+08,8.575881370900208367e+01,7.736451852096211041e+02,4.825326746201848437e+03,4.658901685061632452e+04
1.578331833183318272e+18,8.410368578902094328e+01,4.077701245989159393e+10,5.727500828313905746e+07,2.899035350810413361e+08,8.575338112308683947e+01,7.736419384198209173e+02,4.824894062524958827e+03,4.660229995416182646e+04
1.578631763176317696e+18,8.409837339121550315e+01,4.078863627987721252e+10,5.729080925591772050e+07,2.899861744482164383e+08,8.574794991346777806e+01,7.736386928637596156e+02,4.824461494440262868e+03,4.661558431985967036e+04
1.578931693169316864e+18,8.409306231701951617e+01,4.080026120414122009e+10,5.730661164603859186e+07,2.900688216662414670e+08,8.574252007953484167e+01,7.736354485407340462e+02,4.824029041896728813e+03,4.662886994758996298e+04
1.579231623162316288e+18,8.408775256585994384e+01,4.081188723257873535e+10,5.732241545336812735e+07,2.901514767343709469e+08,8.573709162067837042e+01,7.736322054500415106e+02,4.823596704843356747e+03,4.664215683723284019e+04
1.579531553155315456e+18,8.408244413716404608e+01,4.082351436508486176e+10,5.733822067777722329e+07,2.902341396518589854e+08,8.573166453628905970e+01,7.736289635909804474e+02,4.823164483229169491e+03,4.665544498866841604e+04
1.579831483148314880e+18,8.407713703035940966e+01,4.083514260155480957e+10,5.735402731913415343e+07,2.903168104179607034e+08,8.572623882575801701e+01,7.736257229628487266e+02,4.822732377003236252e+03,4.666873440177693556e+04
1.580131413141314048e+18,8.407183124487404768e+01,4.084677194188375854e+10,5.736983537730861455e+07,2.903994890319307446e+08,8.572081448847673357e+01,7.736224835649459237e+02,4.822300386114641697e+03,4.668202507643858553e+04
1.580431343134313472e+18,8.406652678013628588e+01,4.085840238596697235e+10,5.738564485216537118e+07,2.904821754930244684e+08,8.571539152383704163e+01,7.736192453965716140e+02,4.821868510512517787e+03,4.669531701253367646e+04
1.580731273127312896e+18,8.406122363557477684e+01,4.087003393369966125e+10,5.740145574358028173e+07,2.905648698004971743e+08,8.570996993123122820e+01,7.736160084570259414e+02,4.821436750146009217e+03,4.670861020994248247e+04
1.581031203120312064e+18,8.405592181061854262e+01,4.088166658497715759e+10,5.741726805141765624e+07,2.906475719536042809e+08,8.570454971005192135e+01,7.736127727456090497e+02,4.821005104964307066e+03,4.672190466854532133e+04
1.581331133113311488e+18,8.405062130469701742e+01,4.089330033969480896e+10,5.743308177554813772e+07,2.907302819516018629e+08,8.569913085969214706e+01,7.736095382616227880e+02,4.820573574916634243e+03,4.673520038822262723e+04
1.581631063106310656e+18,8.404532211723989121e+01,4.090493519774784088e+10,5.744889691584166139e+07,2.908129997937456369e+08,8.569371337954530077e+01,7.736063050043685507e+02,4.820142159952221846e+03,4.674849736885470338e+04
1.581930993099310080e+18,8.404002424767719504e+01,4.091657115903178406e+10,5.746471347216529399e+07,2.908957254792920351e+08,8.568829726900517585e+01,7.736030729731485280e+02,4.819710860020364635e+03,4.676179561032204219e+04
1.582230923092309248e+18,8.403472769543940046e+01,4.092820822344198608e+10,5.748053144438909739e+07,2.909784590074973106e+08,8.568288252746590672e+01,7.735998421672655923e+02,4.819279675070362828e+03,4.677509511250513606e+04
1.582530853085308672e+18,8.402943245995733434e+01,4.093984639087385559e+10,5.749635083238391578e+07,2.910612003776181936e+08,8.567746915432212518e+01,7.735966125860230704e+02,4.818848605051563027e+03,4.678839587528441916e+04
1.582830783078307840e+18,8.402413854066205090e+01,4.095148566122288513e+10,5.751217163601713628e+07,2.911439495889114141e+08,8.567205714896870461e+01,7.735933842287247444e+02,4.818417649913327296e+03,4.680169789854044939e+04
1.583130713071307264e+18,8.401884593698503068e+01,4.096312603438461304e+10,5.752799385516039282e+07,2.912267066406342387e+08,8.566664651080097315e+01,7.735901570946747370e+02,4.817986809605072267e+03,4.681500118215386465e+04
