n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility,Alloy Disorder Barrier Penetration,Alloy Disorder Only Channel
2.646846846846846720e+17,1.474791853231395748e+02,2.800342484016837597e+09,4.560976626706080511e+06,1.990899128161051869e+07,1.502328977677486250e+02,8.932468292012561035e+10,9.613649518348362108e+03,5.000611578601494693e+04,2.912295847877583667e+19,1.502328977677486250e+02
2.656756756756756800e+17,1.472997340134750743e+02,2.816084101793894768e+09,4.584459618254980072e+06,2.002090606805919483e+07,1.500458715586119354e+02,8.932468292012561035e+10,9.606539921292207509e+03,5.028721610346240777e+04,2.912295847877583667e+19,1.500458715586119354e+02
2.666666666666666560e+17,1.471211417540186233e+02,2.831855105747744560e+09,4.607979071569666266e+06,2.013302977507415414e+07,1.498597732069571293e+02,8.932468292012561035e+10,9.599439047008967464e+03,5.056884117406687437e+04,2.912295847877583667e+19,1.498597732069571293e+02
2.676576576576576640e+17,1.469434012783655419e+02,2.847655441224679947e+09,4.631534922207882628e+06,2.024536201409571990e+07,1.496745946870362900e+02,8.932468292012561035e+10,9.592346248035864846e+03,5.085099002186930011e+04,2.912295847877583667e+19,1.496745946870362900e+02
2.686486486486486400e+17,1.467665054099436475e+02,2.863485053874805927e+09,4.655127106076374650e+06,2.035790239872417599e+07,1.494903280719077827e+02,8.932468292012561035e+10,9.585260903280030107e+03,5.113366167633585428e+04,2.912295847877583667e+19,1.494903280719077827e+02
2.696396396396396480e+17,1.465904470605619281e+02,2.879343889649244308e+09,4.678755559428397566e+06,2.047065054469982907e+07,1.493069655318608682e+02,8.932468292012561035e+10,9.578182417303449256e+03,5.141685517230792902e+04,2.912295847877583667e+19,1.493069655318608682e+02
2.706306306306306240e+17,1.464152192289869845e+02,2.895231894797344208e+09,4.702420218860148452e+06,2.058360606988329440e+07,1.491244993328710109e+02,8.932468292012561035e+10,9.571110219624008096e+03,5.170056954995256820e+04,2.912295847877583667e+19,1.491244993328710109e+02
2.716216216216216320e+17,1.462408149995463589e+02,2.911149015863970757e+09,4.726121021307984367e+06,2.069676859423612431e+07,1.489429218350850874e+02,8.932468292012561035e+10,9.564043764030870079e+03,5.198480385471377667e+04,2.912295847877583667e+19,1.489429218350850874e+02
2.726126126126126080e+17,1.460672275407594327e+02,2.927095199686795712e+09,4.749857904045213945e+06,2.081013773980157077e+07,1.487622254913362951e+02,8.932468292012561035e+10,9.556982527915701212e+03,5.226955713726423710e+04,2.912295847877583667e+19,1.487622254913362951e+02
2.736036036036036160e+17,1.458944501039940747e+02,2.943070393393641949e+09,4.773630804678714834e+06,2.092371313068569452e+07,1.485824028456877386e+02,8.932468292012561035e+10,9.549926011618810662e+03,5.255482845345790702e+04,2.912295847877583667e+19,1.485824028456877386e+02
2.745945945945945920e+17,1.457224760221486122e+02,2.959074544399843216e+09,4.797439661146787927e+06,2.103749439303864539e+07,1.484034465320036418e+02,8.932468292012561035e+10,9.542873737788366270e+03,5.284061686428292160e+04,2.912295847877583667e+19,1.484034465320036418e+02
2.755855855855856000e+17,1.455512987083595817e+02,2.975107600405653954e+09,4.821284411715370603e+06,2.115148115503619611e+07,1.482253492725486126e+02,8.932468292012561035e+10,9.535825250755997331e+03,5.312692143581524579e+04,2.912295847877583667e+19,1.482253492725486126e+02
2.765765765765765760e+17,1.453809116547339784e+02,2.991169509393687248e+09,4.845164994975717738e+06,2.126567304686154053e+07,1.480481038766136237e+02,8.932468292012561035e+10,9.528780115924302663e+03,5.341374123917299585e+04,2.912295847877583667e+19,1.480481038766136237e+02
2.775675675675675840e+17,1.452113084311046691e+02,3.007260219626379967e+09,4.869081349841104820e+06,2.138006970068728179e+07,1.478717032391674593e+02,8.932468292012561035e+10,9.521737919169141605e+03,5.370107535047107376e+04,2.912295847877583667e+19,1.478717032391674593e+02
2.785585585585585600e+17,1.450424826838103627e+02,3.023379679643491268e+09,4.893033415544413961e+06,2.149467075065765157e+07,1.476961403395348214e+02,8.932468292012561035e+10,9.514698266254416012e+03,5.398892285077664565e+04,2.912295847877583667e+19,1.476961403395348214e+02
2.795495495495495680e+17,1.448744281344981175e+02,3.039527838259643555e+09,4.917021131634882651e+06,2.160947583287097886e+07,1.475214082400987365e+02,8.932468292012561035e+10,9.507660782260671112e+03,5.427728282606506400e+04,2.912295847877583667e+19,1.475214082400987365e+02
2.805405405405405440e+17,1.447071385789485305e+02,3.055704644561869621e+09,4.941044437975731678e+06,2.172448458536233380e+07,1.473475000850276899e+02,8.932468292012561035e+10,9.500625111026723971e+03,5.456615436717625562e+04,2.912295847877583667e+19,1.473475000850276899e+02
2.815315315315315200e+17,1.445406078859225545e+02,3.071910047907217503e+09,4.965103274741183035e+06,2.183969664808643609e+07,1.471744090990265192e+02,8.932468292012561035e+10,9.493590914602033081e+03,5.485553656977174978e+04,2.912295847877583667e+19,1.471744090990265192e+02
2.825225225225225280e+17,1.443748299960310248e+02,3.088143997920366287e+09,4.989197582413746044e+06,2.195511166290071607e+07,1.470021285861113540e+02,8.932468292012561035e+10,9.486557872714227415e+03,5.514542853429226670e+04,2.912295847877583667e+19,1.470021285861113540e+02
2.835135135135135040e+17,1.442097989206237969e+02,3.104406444491274357e+09,5.013327301781972870e+06,2.207072927354863659e+07,1.468306519284061267e+02,8.932468292012561035e+10,9.479525682246730867e+03,5.543582936591563339e+04,2.912295847877583667e+19,1.468306519284061267e+02
2.845045045045045120e+17,1.440455087407008818e+02,3.120697337772869110e+09,5.037492373937224969e+06,2.218654912564318627e+07,1.466599725849628442e+02,8.932468292012561035e+10,9.472494056728397481e+03,5.572673817451551440e+04,2.912295847877583667e+19,1.466599725849628442e+02
2.854954954954954880e+17,1.438819536058432789e+02,3.137016628178744793e+09,5.061692740271346644e+06,2.230257086665059999e+07,1.464900840906030055e+02,8.932468292012561035e+10,9.465462725835866877e+03,5.601815407462042640e+04,2.912295847877583667e+19,1.464900840906030055e+02
2.864864864864864960e+17,1.437191277331633330e+02,3.153364266380904198e+09,5.085928342474195175e+06,2.241879414587423578e+07,1.463209800547801649e+02,8.932468292012561035e+10,9.458431434906155118e+03,5.631007618537328381e+04,2.912295847877583667e+19,1.463209800547801649e+02
2.874774774774774720e+17,1.435570254062754714e+02,3.169740203307518005e+09,5.110199122530961409e+06,2.253521861443870142e+07,1.461526541604644649e+02,8.932468292012561035e+10,9.451399944460903498e+03,5.660250363049138832e+04,2.912295847877583667e+19,1.461526541604644649e+02
2.884684684684684800e+17,1.433956409742850440e+02,3.186144390140721321e+09,5.134505022719714791e+06,2.265184392527414113e+07,1.459851001630463259e+02,8.932468292012561035e+10,9.444368029742330691e+03,5.689543553822713147e+04,2.912295847877583667e+19,1.459851001630463259e+02
2.894594594594594560e+17,1.432349688507961787e+02,3.202576778314424038e+09,5.158845985608920455e+06,2.276866973310068995e+07,1.458183118892613095e+02,8.932468292012561035e+10,9.437335480258128882e+03,5.718887104132900276e+04,2.912295847877583667e+19,1.458183118892613095e+02
2.904504504504504320e+17,1.430750035129377409e+02,3.219037319512155533e+09,5.183221954054888338e+06,2.288569569441318139e+07,1.456522832361337123e+02,8.932468292012561035e+10,9.430302099339181950e+03,5.748280927700279426e+04,2.912295847877583667e+19,1.456522832361337123e+02
2.914414414414414080e+17,1.429157395004074829e+02,3.235525965664941311e+09,5.207632871199535206e+06,2.300292146746594086e+07,1.454870081699399691e+02,8.932468292012561035e+10,9.423267703705643726e+03,5.777724938687398389e+04,2.912295847877583667e+19,1.454870081699399691e+02
2.924324324324324480e+17,1.427571714145330475e+02,3.252042668949188232e+09,5.232078680467798375e+06,2.312034671225790307e+07,1.453224807251903314e+02,8.932468292012561035e+10,9.416232123044601394e+03,5.807219051694979862e+04,2.912295847877583667e+19,1.453224807251903314e+02
2.934234234234234240e+17,1.425992939173508205e+02,3.268587381784599304e+09,5.256559325565518811e+06,2.323797109051768854e+07,1.451586950036293615e+02,8.932468292012561035e+10,9.409195199596413659e+03,5.836763181758215796e+04,2.912295847877583667e+19,1.451586950036293615e+02
2.944144144144144640e+17,1.424421017307011823e+02,3.285160056832137108e+09,5.281074750476926565e+06,2.335579426568914205e+07,1.449956451732540188e+02,8.932468292012561035e+10,9.402156787752977834e+03,5.866357244343103957e+04,2.912295847877583667e+19,1.449956451732540188e+02
2.954054054054054400e+17,1.422855896353398180e+02,3.301760646991967678e+09,5.305624899462166242e+06,2.347381590291675180e+07,1.448333254673493968e+02,8.932468292012561035e+10,9.395116753662270639e+03,5.896001155342799029e+04,2.912295847877583667e+19,1.448333254673493968e+02
2.963963963963964160e+17,1.421297524700659096e+02,3.318389105401477337e+09,5.330209717055368237e+06,2.359203566903145611e+07,1.446717301835419107e+02,8.932468292012561035e+10,9.388074974845318138e+03,5.925694831074068497e+04,2.912295847877583667e+19,1.446717301835419107e+02
2.973873873873873920e+17,1.419745851308656484e+02,3.335045385433265686e+09,5.354829148062293418e+06,2.371045323253650218e+07,1.445108536828691683e+02,8.932468292012561035e+10,9.381031339821276561e+03,5.955438188273688866e+04,2.912295847877583667e+19,1.445108536828691683e+02
2.983783783783783680e+17,1.418200825700706673e+02,3.351729440693198681e+09,5.379483137557908893e+06,2.382906826359351352e+07,1.443506903888659849e+02,8.932468292012561035e+10,9.373985747740764054e+03,5.985231144094996853e+04,2.912295847877583667e+19,1.443506903888659849e+02
2.993693693693693440e+17,1.416662397955330732e+02,3.368441225018465996e+09,5.404171630884329788e+06,2.394788043400870264e+07,1.441912347866674793e+02,8.932468292012561035e+10,9.366938108029689829e+03,6.015073616104404937e+04,2.912295847877583667e+19,1.441912347866674793e+02
3.003603603603603840e+17,1.415130518698134949e+02,3.385180692475664616e+09,5.428894573648707010e+06,2.406688941721925512e+07,1.440324814221269776e+02,8.932468292012561035e+10,9.359888340040068215e+03,6.044965522277975833e+04,2.912295847877583667e+19,1.440324814221269776e+02
3.013513513513513600e+17,1.413605139093847356e+02,3.401947797358903885e+09,5.453651911720996723e+06,2.418609488827984780e+07,1.438744249009498901e+02,8.932468292012561035e+10,9.352836372710484284e+03,6.074906780998041359e+04,2.912295847877583667e+19,1.438744249009498901e+02
3.023423423423423360e+17,1.412086210838495219e+02,3.418742494187934399e+09,5.478443591231656261e+06,2.430549652384938672e+07,1.437170598878427654e+02,8.932468292012561035e+10,9.345782144234532097e+03,6.104897311049880955e+04,2.912295847877583667e+19,1.437170598878427654e+02
3.033333333333333120e+17,1.410573686151718960e+02,3.435564737706300259e+09,5.503269558569839224e+06,2.442509400217778981e+07,1.435603811056769814e+02,8.932468292012561035e+10,9.338725601737902252e+03,6.134937031618392939e+04,2.912295847877583667e+19,1.435603811056769814e+02
3.043243243243243520e+17,1.409067517769223343e+02,3.452414482879510403e+09,5.528129760381293483e+06,2.454488700309302658e+07,1.434043833346673011e+02,8.932468292012561035e+10,9.331666700962136019e+03,6.165025862284841423e+04,2.912295847877583667e+19,1.434043833346673011e+02
3.053153153153153280e+17,1.407567658935363397e+02,3.469291684893221855e+09,5.553024143565909006e+06,2.466487520798822492e+07,1.432490614115641847e+02,8.932468292012561035e+10,9.324605405958312986e+03,6.195163723023611965e+04,2.912295847877583667e+19,1.432490614115641847e+02
3.063063063063063040e+17,1.406074063395859071e+02,3.486196299151459694e+09,5.577952655276303180e+06,2.478505829980900139e+07,1.430944102288604824e+02,8.932468292012561035e+10,9.317541688786299346e+03,6.225350534199037065e+04,2.912295847877583667e+19,1.430944102288604824e+02
3.072972972972972800e+17,1.404586685390640923e+02,3.503128281274844646e+09,5.602915242915179580e+06,2.490543596304085851e+07,1.429404247340116285e+02,8.932468292012561035e+10,9.310475529223278500e+03,6.255586216562223126e+04,2.912295847877583667e+19,1.429404247340116285e+02
3.082882882882883200e+17,1.403105479646819447e+02,3.520087587098851204e+09,5.627911854133842513e+06,2.502600788369679824e+07,1.427870999286690505e+02,8.932468292012561035e+10,9.303406914479139232e+03,6.285870691247949435e+04,2.912295847877583667e+19,1.427870999286690505e+02
3.092792792792792960e+17,1.401630401371778873e+02,3.537074172672075748e+09,5.652942436829784885e+06,2.514677374930498004e+07,1.426344308679272501e+02,8.932468292012561035e+10,9.296335838918374066e+03,6.316203879771562788e+04,2.912295847877583667e+19,1.426344308679272501e+02
3.102702702702702720e+17,1.400161406246388935e+02,3.554087994254524708e+09,5.678006939145199023e+06,2.526773324889660999e+07,1.424824126595828773e+02,8.932468292012561035e+10,9.289262303790053920e+03,6.346585704025938321e+04,2.912295847877583667e+19,1.424824126595828773e+02
3.112612612612612480e+17,1.398698450418337131e+02,3.571129008315935135e+09,5.703105309464719146e+06,2.538888607299396396e+07,1.423310404634071062e+02,8.932468292012561035e+10,9.282186316964232901e+03,6.377016086278456351e+04,2.912295847877583667e+19,1.423310404634071062e+02
3.122522522522522240e+17,1.397241490495579228e+02,3.588197171534091949e+09,5.728237496413654648e+06,2.551023191359841824e+07,1.421803094904300337e+02,8.932468292012561035e+10,9.275107892676140182e+03,6.407494949168022140e+04,2.912295847877583667e+19,1.421803094904300337e+02
3.132432432432432640e+17,1.395790483545362122e+02,3.605292440793186665e+09,5.753403448856232688e+06,2.563177046417881176e+07,1.420302150022372416e+02,8.932468292012561035e+10,9.268027053684680141e+03,6.438022215702121321e+04,2.912295847877583667e+19,1.420302150022372416e+02
3.142342342342342400e+17,1.394345387065977206e+02,3.622414773182173729e+09,5.778603115893218666e+06,2.575350141965973005e+07,1.418807523102780976e+02,8.932468292012561035e+10,9.260943821366498014e+03,6.468597809253882588e+04,2.912295847877583667e+19,1.418807523102780976e+02
3.152252252252252160e+17,1.392906159013515150e+02,3.639564125993162155e+09,5.803836446860775352e+06,2.587542447641007602e+07,1.417319167751859368e+02,8.932468292012561035e+10,9.253858230012359854e+03,6.499221653559216793e+04,2.912295847877583667e+19,1.417319167751859368e+02
3.162162162162161920e+17,1.391472757773711919e+02,3.656740456719812393e+09,5.829103391328165308e+06,2.599753933223173022e+07,1.415837038061092983e+02,8.932468292012561035e+10,9.246770316882149928e+03,6.529893672713954584e+04,2.912295847877583667e+19,1.415837038061092983e+02
3.172072072072072320e+17,1.390045142161465037e+02,3.673943723055766106e+09,5.854403899096067995e+06,2.611984568634826317e+07,1.414361088600542757e+02,8.932468292012561035e+10,9.239680124414973761e+03,6.560613791171010234e+04,2.912295847877583667e+19,1.414361088600542757e+02
3.181981981981982080e+17,1.388623271414933242e+02,3.691173882893067360e+09,5.879737920194995590e+06,2.624234323939381912e+07,1.412891274412383495e+02,8.932468292012561035e+10,9.232587700011241395e+03,6.591381933737621875e+04,2.912295847877583667e+19,1.412891274412383495e+02
3.191891891891891840e+17,1.387207105189731635e+02,3.708430894320628166e+09,5.905105404883208685e+06,2.636503169340219349e+07,1.411427551004543091e+02,8.932468292012561035e+10,9.225493095819829250e+03,6.622198025572551705e+04,2.912295847877583667e+19,1.411427551004543091e+02
3.201801801801801600e+17,1.385796603553227726e+02,3.725714715622696877e+09,5.930506303644965403e+06,2.648791075179587677e+07,1.409969874344449465e+02,8.932468292012561035e+10,9.218396368531904955e+03,6.653061992183391703e+04,2.912295847877583667e+19,1.409969874344449465e+02
3.211711711711712000e+17,1.384391726978932695e+02,3.743025305277347088e+09,5.955940567189391702e+06,2.661098011937537044e+07,1.408518200852881819e+02,8.932468292012561035e+10,9.211297579179348759e+03,6.683973759423838055e+04,2.912295847877583667e+19,1.408518200852881819e+02
3.221621621621621760e+17,1.382992436340989855e+02,3.760362621954972267e+09,5.981408146448136307e+06,2.673423950230849534e+07,1.407072487397918792e+02,8.932468292012561035e+10,9.204196792939559600e+03,6.714933253491023788e+04,2.912295847877583667e+19,1.407072487397918792e+02
3.231531531531531520e+17,1.381598692908754060e+02,3.777726624516813755e+09,6.006908992573515512e+06,2.685768860811990499e+07,1.405632691288991793e+02,8.932468292012561035e+10,9.197094078945048750e+03,6.745940400922881963e+04,2.912295847877583667e+19,1.405632691288991793e+02
3.241441441441441280e+17,1.380210458341461788e+02,3.795117272013502598e+09,6.032443056937837973e+06,2.698132714568067342e+07,1.404198770271028707e+02,8.932468292012561035e+10,9.189989510099174367e+03,6.776995128595542337e+04,2.912295847877583667e+19,1.404198770271028707e+02
3.251351351351351680e+17,1.378827694682994434e+02,3.812534523683595657e+09,6.058010291130619124e+06,2.710515482519795746e+07,1.402770682518698209e+02,8.932468292012561035e+10,9.182883162896150679e+03,6.808097363720709109e+04,2.912295847877583667e+19,1.402770682518698209e+02
3.261261261261261440e+17,1.377450364356723753e+02,3.829978338952147007e+09,6.083610646957820281e+06,2.722917135820484534e+07,1.401348386630743903e+02,8.932468292012561035e+10,9.175775117246737864e+03,6.839247033843121608e+04,2.912295847877583667e+19,1.401348386630743903e+02
3.271171171171171200e+17,1.376078430160447397e+02,3.847448677429306030e+09,6.109244076439609751e+06,2.735337645755027607e+07,1.399931841624412527e+02,8.932468292012561035e+10,9.168665456308483044e+03,6.870444066838048457e+04,2.912295847877583667e+19,1.399931841624412527e+02
3.281081081081080960e+17,1.374711855261408857e+02,3.864945498908892632e+09,6.134910531809173524e+06,2.747776983738905191e+07,1.398521006929971975e+02,8.932468292012561035e+10,9.161554266321520117e+03,6.901688390908739530e+04,2.912295847877583667e+19,1.398521006929971975e+02
3.290990990990990720e+17,1.373350603191396146e+02,3.882468763367018700e+09,6.160609965510784648e+06,2.760235121317197010e+07,1.397115842385313442e+02,8.932468292012561035e+10,9.154441636448382269e+03,6.932979934583962313e+04,2.912295847877583667e+19,1.397115842385313442e+02
3.300900900900901120e+17,1.371994637841924032e+02,3.900018430960716248e+09,6.186342330198627897e+06,2.772712030163607746e+07,1.395716308230645666e+02,8.932468292012561035e+10,9.147327658618400164e+03,6.964318626715567370e+04,2.912295847877583667e+19,1.395716308230645666e+02
3.310810810810810880e+17,1.370643923459498978e+02,3.917594462026575565e+09,6.212107578735011630e+06,2.785207682079497352e+07,1.394322365103271295e+02,8.932468292012561035e+10,9.140212427377815402e+03,6.995704396476029069e+04,2.912295847877583667e+19,1.394322365103271295e+02
3.320720720720720640e+17,1.369298424640956284e+02,3.935196817079402924e+09,6.237905664188885130e+06,2.797722048992928490e+07,1.392933974032445974e+02,8.932468292012561035e+10,9.133096039742951689e+03,7.027137173356076528e+04,2.912295847877583667e+19,1.392933974032445974e+02
3.330630630630630400e+17,1.367958106328874806e+02,3.952825456810890675e+09,6.263736539834011346e+06,2.810255102957720682e+07,1.391551096434319277e+02,8.932468292012561035e+10,9.125978595058213614e+03,7.058616887162305648e+04,2.912295847877583667e+19,1.391551096434319277e+02
3.340540540540540800e+17,1.366622933807071547e+02,3.970480342088294983e+09,6.289600159148094244e+06,2.822806816152512655e+07,1.390173694106957214e+02,8.932468292012561035e+10,9.118860194858874820e+03,7.090143468014811515e+04,2.912295847877583667e+19,1.390173694106957214e+02
3.350450450450450560e+17,1.365292872696163613e+02,3.988161433953137398e+09,6.315496475810811855e+06,2.835377160879832134e+07,1.388801729225441477e+02,8.932468292012561035e+10,9.111740942737382284e+03,7.121716846344890655e+04,2.912295847877583667e+19,1.388801729225441477e+02
3.360360360360360320e+17,1.363967888949206611e+02,4.005868693619915962e+09,6.341425443702632561e+06,2.847966109565187246e+07,1.387435164337048263e+02,8.932468292012561035e+10,9.104620944213598705e+03,7.153336952892709814e+04,2.912295847877583667e+19,1.387435164337048263e+02
3.370270270270270080e+17,1.362647948847402120e+02,4.023602082474825382e+09,6.367387016902870499e+06,2.860573634756154567e+07,1.386073962356498726e+02,8.932468292012561035e+10,9.097500306610099869e+03,7.185003718705046049e+04,2.912295847877583667e+19,1.386073962356498726e+02
3.380180180180180480e+17,1.361333018995873090e+02,4.041361562074496746e+09,6.393381149688907899e+06,2.873199709121482074e+07,1.384718086561288146e+02,8.932468292012561035e+10,9.090379138929760302e+03,7.216717075133031176e+04,2.912295847877583667e+19,1.384718086561288146e+02
3.390090090090090240e+17,1.360023066319511145e+02,4.059147094144746780e+09,6.419407796534286812e+06,2.885844305450195819e+07,1.383367500587085885e+02,8.932468292012561035e+10,9.083257551738317488e+03,7.248476953829903505e+04,2.912295847877583667e+19,1.383367500587085885e+02
3.400000000000000000e+17,1.358718058058887550e+02,4.076958640579340458e+09,6.445466912107557058e+06,2.898507396650728956e+07,1.382022168423206949e+02,8.932468292012561035e+10,9.076135657050288501e+03,7.280283286748822138e+04,2.912295847877583667e+19,1.382022168423206949e+02
3.409909909909909760e+17,1.357417961766230121e+02,4.094796163438764572e+09,6.471558451270526275e+06,2.911188955750042945e+07,1.380682054408153192e+02,8.932468292012561035e+10,9.069013568218369983e+03,7.312136006140653626e+04,2.912295847877583667e+19,1.380682054408153192e+02
3.419819819819820160e+17,1.356122745301465784e+02,4.112659624949020386e+09,6.497682369077419862e+06,2.923888955892772600e+07,1.379347123225224720e+02,8.932468292012561035e+10,9.061891399826447014e+03,7.344035044551824103e+04,2.912295847877583667e+19,1.379347123225224720e+02
3.429729729729729920e+17,1.354832376828327654e+02,4.130548987500414371e+09,6.523838620772929862e+06,2.936607370340366289e+07,1.378017339898200930e+02,8.932468292012561035e+10,9.054769267586261776e+03,7.375980334822168516e+04,2.912295847877583667e+19,1.378017339898200930e+02
3.439639639639639680e+17,1.353546824810516398e+02,4.148464213646386147e+09,6.550027161791341379e+06,2.949344172470247000e+07,1.376692669787080376e+02,8.932468292012561035e+10,9.047647288236912573e+03,7.407971810082832235e+04,2.912295847877583667e+19,1.376692669787080376e+02
3.449549549549549440e+17,1.352266058007934078e+02,4.166405266102312565e+09,6.576247947754763998e+06,2.962099335774973035e+07,1.375373078583897382e+02,8.932468292012561035e+10,9.040525579448165445e+03,7.440009403754127561e+04,2.912295847877583667e+19,1.375373078583897382e+02
3.459459459459459200e+17,1.350990045472966870e+02,4.184372107744361877e+09,6.602500934472295456e+06,2.974872833861412480e+07,1.374058532308590941e+02,8.932468292012561035e+10,9.033404259726927194e+03,7.472093049543505185e+04,2.912295847877583667e+19,1.374058532308590941e+02
3.469369369369369600e+17,1.349718756546834015e+02,4.202364701608330727e+09,6.628786077938120812e+06,2.987664640449922904e+07,1.372748997304946670e+02,8.932468292012561035e+10,9.026283448326139478e+03,7.504222681443451438e+04,2.912295847877583667e+19,1.372748997304946670e+02
3.479279279279279360e+17,1.348452160855989632e+02,4.220383010888505936e+09,6.655103334330798127e+06,3.000474729373538867e+07,1.371444440236592754e+02,8.932468292012561035e+10,9.019163265157887508e+03,7.536398233729474305e+04,2.912295847877583667e+19,1.371444440236592754e+02
3.489189189189189120e+17,1.347190228308582221e+02,4.238426998936536789e+09,6.681452660011425614e+06,3.013303074577173963e+07,1.370144828083061270e+02,8.932468292012561035e+10,9.012043830708544192e+03,7.568619640958102536e+04,2.912295847877583667e+19,1.370144828083061270e+02
3.499099099099098880e+17,1.345932929090970447e+02,4.256496629260314465e+09,6.707834011522755027e+06,3.026149650116820633e+07,1.368850128135907482e+02,8.932468292012561035e+10,9.004925265957119336e+03,7.600886837964848382e+04,2.912295847877583667e+19,1.368850128135907482e+02
3.509009009009009280e+17,1.344680233664289801e+02,4.274591865522872448e+09,6.734247345587857999e+06,3.039014430158766732e+07,1.367560307994885704e+02,8.932468292012561035e+10,8.997807692296555615e+03,7.633199759862275096e+04,2.912295847877583667e+19,1.367560307994885704e+02
3.518918918918919040e+17,1.343432112761079509e+02,4.292712671541272640e+09,6.760692619108579122e+06,3.051897388978809863e+07,1.366275335564189106e+02,8.932468292012561035e+10,8.990691231457478352e+03,7.665558342037987313e+04,2.912295847877583667e+19,1.366275335564189106e+02
3.528828828828828800e+17,1.342188537381954347e+02,4.310859011285539627e+09,6.787169789164616726e+06,3.064798500961497054e+07,1.364995179048736702e+02,8.932468292012561035e+10,8.983576005435090337e+03,7.697962520152753859e+04,2.912295847877583667e+19,1.364995179048736702e+02
3.538738738738738560e+17,1.340949478792331320e+02,4.329030848877579689e+09,6.813678813012244180e+06,3.077717740599351004e+07,1.363719806950523719e+02,8.932468292012561035e+10,8.976462136418345835e+03,7.730412230138537416e+04,2.912295847877583667e+19,1.363719806950523719e+02
3.548648648648648960e+17,1.339714908519205778e+02,4.347228148590113640e+09,6.840219648083107546e+06,3.090655082492118329e+07,1.362449188065020849e+02,8.932468292012561035e+10,8.969349746721532938e+03,7.762907408196633332e+04,2.912295847877583667e+19,1.362449188065020849e+02
3.558558558558558720e+17,1.338484798347979563e+02,4.365450874845618248e+09,6.866792251982743852e+06,3.103610501346015930e+07,1.361183291477632622e+02,8.932468292012561035e+10,8.962238958719042785e+03,7.795447990795750229e+04,2.912295847877583667e+19,1.361183291477632622e+02
3.568468468468468480e+17,1.337259120319333192e+02,4.383698992215296745e+09,6.893396582489678636e+06,3.116583971972995996e+07,1.359922086560201535e+02,8.932468292012561035e+10,8.955129894781588519e+03,7.828033914670175000e+04,2.912295847877583667e+19,1.359922086560201535e+02
3.578378378378378240e+17,1.336037846726150633e+02,4.401972465418040276e+09,6.920032597554222681e+06,3.129575469290005788e+07,1.358665542967571014e+02,8.932468292012561035e+10,8.948022677215618387e+03,7.860665116817931994e+04,2.912295847877583667e+19,1.358665542967571014e+02
3.588288288288288000e+17,1.334820950110485853e+02,4.420271259319394112e+09,6.946700255297246389e+06,3.142584968318263069e+07,1.357413630634191293e+02,8.932468292012561035e+10,8.940917428204666066e+03,7.893341534498917463e+04,2.912295847877583667e+19,1.357413630634191293e+02
3.598198198198198400e+17,1.333608403260580531e+02,4.438595338930558205e+09,6.973399514008984901e+06,3.155612444182534516e+07,1.356166319770783559e+02,8.932468292012561035e+10,8.933814269752851033e+03,7.926063105233144597e+04,2.912295847877583667e+19,1.356166319770783559e+02
3.608108108108108160e+17,1.332400179207922406e+02,4.456944669407379150e+09,7.000130332147601992e+06,3.168657872110421211e+07,1.354923580861045309e+02,8.932468292012561035e+10,8.926713323630890955e+03,7.958829766798893979e+04,2.912295847877583667e+19,1.354923580861045309e+02
3.618018018018017920e+17,1.331196251224353091e+02,4.475319216049350739e+09,7.026892668338995427e+06,3.181721227431653813e+07,1.353685384658411124e+02,8.932468292012561035e+10,8.919614711323869415e+03,7.991641457230986271e+04,2.912295847877583667e+19,1.353685384658411124e+02
3.627927927927927680e+17,1.329996592819210548e+02,4.493718944298640251e+09,7.053686481374577619e+06,3.194802485577395186e+07,1.352451702182851818e+02,8.932468292012561035e+10,8.912518553981293735e+03,8.024498114819001057e+04,2.912295847877583667e+19,1.352451702182851818e+02
3.637837837837838080e+17,1.328801177736527279e+02,4.512143819739102364e+09,7.080511730210713111e+06,3.207901622079540044e+07,1.351222504717730715e+02,8.932468292012561035e+10,8.905424972369321040e+03,8.057399678105543717e+04,2.912295847877583667e+19,1.351222504717730715e+02
3.647747747747747840e+17,1.327609979952258072e+02,4.530593808095323563e+09,7.107368373967506923e+06,3.221018612570035085e+07,1.349997763806696867e+02,8.932468292012561035e+10,8.898334086824317637e+03,8.090346085884509375e+04,2.912295847877583667e+19,1.349997763806696867e+02
3.657657657657657600e+17,1.326422973671555781e+02,4.549068875231654167e+09,7.134256371927686036e+06,3.234153432780197263e+07,1.348777451250626029e+02,8.932468292012561035e+10,8.891246017209352431e+03,8.123337277199384698e+04,2.912295847877583667e+19,1.348777451250626029e+02
3.667567567567567360e+17,1.325240133326087459e+02,4.567568987151274681e+09,7.161175683535810560e+06,3.247306058540037274e+07,1.347561539104608528e+02,8.932468292012561035e+10,8.884160882871257854e+03,8.156373191341562779e+04,2.912295847877583667e+19,1.347561539104608528e+02
3.677477477477477760e+17,1.324061433571386885e+02,4.586094109995247841e+09,7.188126268396627158e+06,3.260476465777598321e+07,1.346349999674976061e+02,8.932468292012561035e+10,8.877078802600726704e+03,8.189453767848656571e+04,2.912295847877583667e+19,1.346349999674976061e+02
