n_2DEG,Total Mobility,Remote Impurity Mobility,Dislocation Mobility,Background Impurity Mobility,Alloy Disorder Mobility,Optical Phonon Mobility,Interface Roughness Mobility,Remote Barrier Mobility,Alloy Disorder Barrier Penetration,Alloy Disorder Only Channel
2.577477477477477440e+17,1.520449176926620112e+02,2.690978628569641113e+09,4.397622103357297368e+06,1.913147065438411757e+07,2.074824713347030922e+02,6.285947111028643803e+02,9.663721205396794176e+03,1.594654002115343610e+04,5.417987565946578906e+13,2.074824713354976495e+02
2.587387387387387520e+17,1.518685235654807002e+02,2.706512986678938389e+09,4.420848028119244613e+06,1.924191193145240098e+07,2.072172406929084900e+02,6.279022242910796194e+02,9.656530047168173041e+03,1.603859547661593024e+04,5.417987565946578906e+13,2.072172406937010294e+02
2.597297297297297280e+17,1.516930043484566397e+02,2.722077122291164875e+09,4.444110875803453848e+06,1.935256491121406108e+07,2.069533610780153197e+02,6.272143816595197450e+02,9.649352945827587973e+03,1.613082739135505653e+04,5.417987565946578906e+13,2.069533610788058695e+02
2.607207207207207360e+17,1.515183525407901755e+02,2.737670978544240952e+09,4.467410579429076985e+06,1.946342918940901384e+07,2.066908204926355666e+02,6.265311335948520082e+02,9.642189047912050228e+03,1.622323542841031485e+04,5.417987565946578906e+13,2.066908204934240985e+02
2.617117117117117120e+17,1.513445607317779036e+02,2.753294498900588989e+09,4.490747072388204746e+06,1.957450436408422887e+07,2.064296070910031062e+02,6.258524311902403952e+02,9.635037531801322984e+03,1.631581925274422974e+04,5.417987565946578906e+13,2.064296070917896486e+02
2.627027027027027200e+17,1.511716215994817674e+02,2.768947627144067287e+09,4.514120288442145102e+06,1.968579003557192534e+07,2.061697091764922050e+02,6.251782262330276581e+02,9.627897606884198467e+03,1.640857853122410233e+04,5.417987565946578906e+13,2.061697091772767294e+02
2.636936936936936960e+17,1.509995279094188732e+02,2.784630307376929760e+09,4.537530161718125455e+06,1.979728580646795034e+07,2.059111151991853603e+02,6.245084711926707541e+02,9.620768512741602535e+03,1.650151293260403327e+04,5.417987565946578906e+13,2.059111151999679521e+02
2.646846846846846720e+17,1.508282725132729638e+02,2.800342484016837597e+09,4.560976626706080511e+06,1.990899128161051869e+07,2.056538137534905104e+02,6.238431192089216211e+02,9.613649518348362108e+03,1.659462212750719118e+04,5.417987565946578906e+13,2.056538137542711411e+02
2.656756756756756800e+17,1.506578483476261283e+02,2.816084101793894768e+09,4.584459618254980072e+06,2.002090606805919483e+07,2.053977935758051672e+02,6.231821240802429429e+02,9.606539921292207509e+03,1.668790578840827220e+04,5.417987565946578906e+13,2.053977935765838652e+02
2.666666666666666560e+17,1.504882484327104351e+02,2.831855105747744560e+09,4.607979071569666266e+06,2.013302977507415414e+07,2.051430435422268772e+02,6.225254402524628858e+02,9.599439047008967464e+03,1.678136358961626320e+04,5.417987565946578906e+13,2.051430435430036141e+02
2.676576576576576640e+17,1.503194658711807392e+02,2.847655441224679947e+09,4.631534922207882628e+06,2.024536201409571990e+07,2.048895526663090720e+02,6.218730228076544790e+02,9.592346248035864846e+03,1.687499520725737602e+04,5.417987565946578906e+13,2.048895526670839331e+02
2.686486486486486400e+17,1.501514938469062486e+02,2.863485053874805927e+09,4.655127106076374650e+06,2.035790239872417599e+07,2.046373100968615972e+02,6.212248274532389587e+02,9.585260903280030107e+03,1.696880031925812000e+04,5.417987565946578906e+13,2.046373100976345256e+02
2.696396396396396480e+17,1.499843256237820697e+02,2.879343889649244308e+09,4.678755559428397566e+06,2.047065054469982907e+07,2.043863051157932773e+02,6.205808105113101192e+02,9.578182417303449256e+03,1.706277860532885825e+04,5.417987565946578906e+13,2.043863051165643299e+02
2.706306306306306240e+17,1.498179545445598251e+02,2.895231894797344208e+09,4.702420218860148452e+06,2.058360606988329440e+07,2.041365271359979658e+02,6.199409289081655743e+02,9.571110219624008096e+03,1.715692974694722943e+04,5.417987565946578906e+13,2.041365271367671141e+02
2.716216216216216320e+17,1.496523740296971994e+02,2.911149015863970757e+09,4.726121021307984367e+06,2.069676859423612431e+07,2.038879656992806986e+02,6.193051401640531139e+02,9.564043764030870079e+03,1.725125342734205697e+04,5.417987565946578906e+13,2.038879657000479710e+02
2.726126126126126080e+17,1.494875775762258172e+02,2.927095199686795712e+09,4.749857904045213945e+06,2.081013773980157077e+07,2.036406104743248591e+02,6.186734023831155582e+02,9.556982527915701212e+03,1.734574933147732008e+04,5.417987565946578906e+13,2.036406104750902841e+02
2.736036036036036160e+17,1.493235587566381639e+02,2.943070393393641949e+09,4.773630804678714834e+06,2.092371313068569452e+07,2.033944512546983958e+02,6.180456742435370643e+02,9.549926011618810662e+03,1.744041714603640503e+04,5.417987565946578906e+13,2.033944512554619735e+02
2.745945945945945920e+17,1.491603112177912180e+02,2.959074544399843216e+09,4.797439661146787927e+06,2.103749439303864539e+07,2.031494779568980107e+02,6.174219149878831558e+02,9.542873737788366270e+03,1.753525655940649085e+04,5.417987565946578906e+13,2.031494779576597693e+02
2.755855855855856000e+17,1.489978286798294675e+02,2.975107600405653954e+09,4.821284411715370603e+06,2.115148115503619611e+07,2.029056806184319157e+02,6.168020844136300411e+02,9.535825250755997331e+03,1.763026726166313892e+04,5.417987565946578906e+13,2.029056806191918270e+02
2.765765765765765760e+17,1.488361049351242116e+02,2.991169509393687248e+09,4.845164994975717738e+06,2.126567304686154053e+07,2.026630493959383159e+02,6.161861428638831057e+02,9.528780115924302663e+03,1.772544894455518443e+04,5.417987565946578906e+13,2.026630493966964082e+02
2.775675675675675840e+17,1.486751338472303701e+02,3.007260219626379967e+09,4.869081349841104820e+06,2.138006970068728179e+07,2.024215745633400161e+02,6.155740512182717339e+02,9.521737919169141605e+03,1.782080130148966782e+04,5.417987565946578906e+13,2.024215745640962894e+02
2.785585585585585600e+17,1.485149093498605168e+02,3.023379679643491268e+09,4.893033415544413961e+06,2.149467075065765157e+07,2.021812465100347538e+02,6.149657708840265968e+02,9.514698266254416012e+03,1.791632402751699919e+04,5.417987565946578906e+13,2.021812465107892365e+02
2.795495495495495680e+17,1.483554254458749710e+02,3.039527838259643555e+09,4.917021131634882651e+06,2.160947583287097886e+07,2.019420557391184445e+02,6.143612637872282676e+02,9.507660782260671112e+03,1.801201681931641360e+04,5.417987565946578906e+13,2.019420557398711367e+02
2.805405405405405440e+17,1.481966762062892826e+02,3.055704644561869621e+09,4.941044437975731678e+06,2.172448458536233380e+07,2.017039928656434711e+02,6.137604923642263657e+02,9.500625111026723971e+03,1.810787937518145191e+04,5.417987565946578906e+13,2.017039928663944011e+02
2.815315315315315200e+17,1.480386557692961844e+02,3.071910047907217503e+09,4.965103274741183035e+06,2.183969664808643609e+07,2.014670486149082649e+02,6.131634195532237754e+02,9.493590914602033081e+03,1.820391139500574354e+04,5.417987565946578906e+13,2.014670486156574327e+02
2.825225225225225280e+17,1.478813583393056774e+02,3.088143997920366287e+09,4.989197582413746044e+06,2.195511166290071607e+07,2.012312138207804253e+02,6.125700087860262784e+02,9.486557872714227415e+03,1.830011258026884025e+04,5.417987565946578906e+13,2.012312138215278310e+02
2.835135135135135040e+17,1.477247781859984741e+02,3.104406444491274357e+09,5.013327301781972870e+06,2.207072927354863659e+07,2.009964794240495110e+02,6.119802239799470271e+02,9.479525682246730867e+03,1.839648263402237353e+04,5.417987565946578906e+13,2.009964794247952113e+02
2.845045045045045120e+17,1.475689096433962391e+02,3.120697337772869110e+09,5.037492373937224969e+06,2.218654912564318627e+07,2.007628364708117203e+02,6.113940295298701812e+02,9.472494056728397481e+03,1.849302126087626311e+04,5.417987565946578906e+13,2.007628364715556586e+02
2.854954954954954880e+17,1.474137471089465521e+02,3.137016628178744793e+09,5.061692740271346644e+06,2.230257086665059999e+07,2.005302761108842162e+02,6.108113903004627900e+02,9.465462725835866877e+03,1.858972816698515089e+04,5.417987565946578906e+13,2.005302761116264207e+02
2.864864864864864960e+17,1.472592850426224231e+02,3.153364266380904198e+09,5.085928342474195175e+06,2.241879414587423578e+07,2.002987895962480707e+02,6.102322716185396985e+02,9.458431434906155118e+03,1.868660306003499136e+04,5.417987565946578906e+13,2.002987895969885699e+02
2.874774774774774720e+17,1.471055179660368424e+02,3.169740203307518005e+09,5.110199122530961409e+06,2.253521861443870142e+07,2.000683682795210245e+02,6.096566392655707887e+02,9.451399944460903498e+03,1.878364564922973659e+04,5.417987565946578906e+13,2.000683682802598184e+02
2.884684684684684800e+17,1.469524404615715696e+02,3.186144390140721321e+09,5.134505022719714791e+06,2.265184392527414113e+07,1.998390036124569917e+02,6.090844594703306711e+02,9.444368029742330691e+03,1.888085564527834504e+04,5.417987565946578906e+13,1.998390036131941088e+02
2.894594594594594560e+17,1.468000471715198501e+02,3.202576778314424038e+09,5.158845985608920455e+06,2.276866973310068995e+07,1.996106871444743547e+02,6.085156989016898024e+02,9.437335480258128882e+03,1.897823276038177210e+04,5.417987565946578906e+13,1.996106871452097664e+02
2.904504504504504320e+17,1.466483327972433699e+02,3.219037319512155533e+09,5.183221954054888338e+06,2.288569569441318139e+07,1.993834105212096972e+02,6.079503246615399803e+02,9.430302099339181950e+03,1.907577670822018990e+04,5.417987565946578906e+13,1.993834105219434321e+02
2.914414414414414080e+17,1.464972920983425695e+02,3.235525965664941311e+09,5.207632871199535206e+06,2.300292146746594086e+07,1.991571654830987086e+02,6.073883042778538766e+02,9.423267703705643726e+03,1.917348720394039992e+04,5.417987565946578906e+13,1.991571654838307950e+02
2.924324324324324480e+17,1.463469198918406562e+02,3.252042668949188232e+09,5.232078680467798375e+06,2.312034671225790307e+07,1.989319438639825819e+02,6.068296056978738306e+02,9.416232123044601394e+03,1.927136396414334013e+04,5.417987565946578906e+13,1.989319438647130198e+02
2.934234234234234240e+17,1.461972110513806058e+02,3.268587381784599304e+09,5.256559325565518811e+06,2.323797109051768854e+07,1.987077375897395086e+02,6.062741972814316114e+02,9.409195199596413659e+03,1.936940670687170859e+04,5.417987565946578906e+13,1.987077375904682697e+02
2.944144144144144640e+17,1.460481605064354085e+02,3.285160056832137108e+09,5.281074750476926565e+06,2.335579426568914205e+07,1.984845386769402467e+02,6.057220477943884589e+02,9.402156787752977834e+03,1.946761515159785995e+04,5.417987565946578906e+13,1.984845386776674161e+02
2.954054054054054400e+17,1.458997632415307351e+02,3.301760646991967678e+09,5.305624899462166242e+06,2.347381590291675180e+07,1.982623392315290403e+02,6.051731264022013193e+02,9.395116753662270639e+03,1.956598901921167271e+04,5.417987565946578906e+13,1.982623392322545612e+02
2.963963963963964160e+17,1.457520142954805351e+02,3.318389105401477337e+09,5.330209717055368237e+06,2.359203566903145611e+07,1.980411314475266522e+02,6.046274026636071994e+02,9.388074974845318138e+03,1.966452803200875496e+04,5.417987565946578906e+13,1.980411314482505531e+02
2.973873873873873920e+17,1.456049087606347996e+02,3.335045385433265686e+09,5.354829148062293418e+06,2.371045323253650218e+07,1.978209076057572986e+02,6.040848465244242789e+02,9.381031339821276561e+03,1.976323191367862091e+04,5.417987565946578906e+13,1.978209076064796079e+02
2.983783783783783680e+17,1.454584417821392321e+02,3.351729440693198681e+09,5.379483137557908893e+06,2.382906826359351352e+07,1.976016600725979515e+02,6.035454283114684131e+02,9.373985747740764054e+03,1.986210038929303118e+04,5.417987565946578906e+13,1.976016600733186408e+02
2.993693693693693440e+17,1.453126085572076533e+02,3.368441225018465996e+09,5.404171630884329788e+06,2.394788043400870264e+07,1.973833812987500664e+02,6.030091187265827557e+02,9.366938108029689829e+03,1.996113318529461321e+04,5.417987565946578906e+13,1.973833812994691641e+02
3.003603603603603840e+17,1.451674043344049778e+02,3.385180692475664616e+09,5.428894573648707010e+06,2.406688941721925512e+07,1.971660638180320859e+02,6.024758888407748145e+02,9.359888340040068215e+03,2.006033002948542708e+04,5.417987565946578906e+13,1.971660638187496204e+02
3.013513513513513600e+17,1.450228244129426685e+02,3.401947797358903885e+09,5.453651911720996723e+06,2.418609488827984780e+07,1.969497002461943396e+02,6.019457100884640113e+02,9.352836372710484284e+03,2.015969065101572778e+04,5.417987565946578906e+13,1.969497002469102824e+02
3.023423423423423360e+17,1.448788641419851331e+02,3.418742494187934399e+09,5.478443591231656261e+06,2.430549652384938672e+07,1.967342832797535550e+02,6.014185542618321278e+02,9.345782144234532097e+03,2.025921478037294582e+04,5.417987565946578906e+13,1.967342832804679347e+02
3.033333333333333120e+17,1.447355189199672907e+02,3.435564737706300259e+09,5.503269558569839224e+06,2.442509400217778981e+07,1.965198056948484293e+02,6.008943935052787992e+02,9.338725601737902252e+03,2.035890214937067503e+04,5.417987565946578906e+13,1.965198056955612458e+02
3.043243243243243520e+17,1.445927841939229381e+02,3.452414482879510403e+09,5.528129760381293483e+06,2.454488700309302658e+07,1.963062603461148115e+02,6.003732003099767098e+02,9.331666700962136019e+03,2.045875249113784230e+04,5.417987565946578906e+13,1.963062603468260932e+02
3.053153153153153280e+17,1.444506554588244285e+02,3.469291684893221855e+09,5.553024143565909006e+06,2.466487520798822492e+07,1.960936401655804673e+02,5.998549475085275162e+02,9.324605405958312986e+03,2.055876554010799373e+04,5.417987565946578906e+13,1.960936401662902142e+02
3.063063063063063040e+17,1.443091282569321550e+02,3.486196299151459694e+09,5.577952655276303180e+06,2.478505829980900139e+07,1.958819381615788870e+02,5.993396082697114480e+02,9.317541688786299346e+03,2.065894103200865720e+04,5.417987565946578906e+13,1.958819381622870992e+02
3.072972972972972800e+17,1.441681981771550909e+02,3.503128281274844646e+09,5.602915242915179580e+06,2.490543596304085851e+07,1.956711474176818228e+02,5.988271560933358160e+02,9.310475529223278500e+03,2.075927870385093411e+04,5.417987565946578906e+13,1.956711474183885002e+02
3.082882882882883200e+17,1.440278608544211352e+02,3.520087587098851204e+09,5.627911854133842513e+06,2.502600788369679824e+07,1.954612610916499307e+02,5.983175648051731059e+02,9.303406914479139232e+03,2.085977829391912746e+04,5.417987565946578906e+13,1.954612610923551017e+02
3.092792792792792960e+17,1.438881119690578316e+02,3.537074172672075748e+09,5.652942436829784885e+06,2.514677374930498004e+07,1.952522724144019719e+02,5.978108085519918404e+02,9.296335838918374066e+03,2.096043954176045736e+04,5.417987565946578906e+13,1.952522724151056082e+02
3.102702702702702720e+17,1.437489472461825528e+02,3.554087994254524708e+09,5.678006939145199023e+06,2.526773324889660999e+07,1.950441746890008403e+02,5.973068617966767988e+02,9.289262303790053920e+03,2.106126218817496556e+04,5.417987565946578906e+13,1.950441746897029986e+02
3.112612612612612480e+17,1.436103624551026599e+02,3.571129008315935135e+09,5.703105309464719146e+06,2.538888607299396396e+07,1.948369612896573528e+02,5.968056993134343884e+02,9.282186316964232901e+03,2.116224597520555108e+04,5.417987565946578906e+13,1.948369612903580048e+02
3.122522522522522240e+17,1.434723534087254109e+02,3.588197171534091949e+09,5.728237496413654648e+06,2.551023191359841824e+07,1.946306256607505247e+02,5.963072961830869190e+02,9.275107892676140182e+03,2.126339064612796210e+04,5.417987565946578906e+13,1.946306256614496988e+02
3.132432432432432640e+17,1.433349159635527883e+02,3.605292440793186665e+09,5.753403448856232688e+06,2.563177046417881176e+07,1.944251613158647842e+02,5.958116277884478222e+02,9.268027053684680141e+03,2.136469594544111169e+04,5.417987565946578906e+13,1.944251613165625088e+02
3.142342342342342400e+17,1.431980460167987985e+02,3.622414773182173729e+09,5.778603115893218666e+06,2.575350141965973005e+07,1.942205618368434443e+02,5.953186698097808858e+02,9.260943821366498014e+03,2.146616161885733163e+04,5.417987565946578906e+13,1.942205618375396909e+02
3.152252252252252160e+17,1.430617395093030098e+02,3.639564125993162155e+09,5.803836446860775352e+06,2.587542447641007602e+07,1.940168208728572949e+02,5.948283982203378173e+02,9.253858230012359854e+03,2.156778741329281547e+04,5.417987565946578906e+13,1.940168208735520636e+02
3.162162162162161920e+17,1.429259924226528824e+02,3.656740456719812393e+09,5.829103391328165308e+06,2.599753933223173022e+07,1.938139321394897081e+02,5.943407892819774361e+02,9.246770316882149928e+03,2.166957307685815613e+04,5.417987565946578906e+13,1.938139321401830273e+02
3.172072072072072320e+17,1.427908007792209446e+02,3.673943723055766106e+09,5.854403899096067995e+06,2.611984568634826317e+07,1.936118894178364087e+02,5.938558195408598976e+02,9.239680124414973761e+03,2.177151835884899265e+04,5.417987565946578906e+13,1.936118894185283068e+02
3.181981981981982080e+17,1.426561606416287589e+02,3.691173882893067360e+09,5.879737920194995590e+06,2.624234323939381912e+07,1.934106865536207351e+02,5.933734658232175434e+02,9.232587700011241395e+03,2.187362300973670790e+04,5.417987565946578906e+13,1.934106865543111837e+02
3.191891891891891840e+17,1.425220681122183635e+02,3.708430894320628166e+09,5.905105404883208685e+06,2.636503169340219349e+07,1.932103174563228833e+02,5.928937052311995330e+02,9.225493095819829250e+03,2.197588678115929361e+04,5.417987565946578906e+13,1.932103174570119108e+02
3.201801801801801600e+17,1.423885193325329226e+02,3.725714715622696877e+09,5.930506303644965403e+06,2.648791075179587677e+07,1.930107760983241008e+02,5.924165151387891228e+02,9.218396368531904955e+03,2.207830942591228450e+04,5.417987565946578906e+13,1.930107760990116788e+02
3.211711711711712000e+17,1.422555104828049366e+02,3.743025305277347088e+09,5.955940567189391702e+06,2.661098011937537044e+07,1.928120565140648068e+02,5.919418731877940445e+02,9.211297579179348759e+03,2.218089069793984527e+04,5.417987565946578906e+13,1.928120565147509922e+02
3.221621621621621760e+17,1.421230377814525241e+02,3.760362621954972267e+09,5.981408146448136307e+06,2.673423950230849534e+07,1.926141527992163276e+02,5.914697572839022541e+02,9.204196792939559600e+03,2.228363035232577022e+04,5.417987565946578906e+13,1.926141527999011203e+02
3.231531531531531520e+17,1.419910974845840030e+02,3.777726624516813755e+09,6.006908992573515512e+06,2.685768860811990499e+07,1.924170591098667273e+02,5.910001455928115774e+02,9.197094078945048750e+03,2.238652814528483577e+04,5.417987565946578906e+13,1.924170591105500989e+02
3.241441441441441280e+17,1.418596858855094638e+02,3.795117272013502598e+09,6.032443056937837973e+06,2.698132714568067342e+07,1.922207696617191175e+02,5.905330165364221102e+02,9.189989510099174367e+03,2.248958383415410208e+04,5.417987565946578906e+13,1.922207696624011248e+02
3.251351351351351680e+17,1.417287993142608968e+02,3.812534523683595657e+09,6.058010291130619124e+06,2.710515482519795746e+07,1.920252787293039773e+02,5.900683487890970582e+02,9.182883162896150679e+03,2.259279717738427644e+04,5.417987565946578906e+13,1.920252787299845920e+02
3.261261261261261440e+17,1.415984341371188862e+02,3.829978338952147007e+09,6.083610646957820281e+06,2.722917135820484534e+07,1.918305806452033551e+02,5.896061212739870143e+02,9.175775117246737864e+03,2.269616793453125138e+04,5.417987565946578906e+13,1.918305806458825487e+02
3.271171171171171200e+17,1.414685867561469763e+02,3.847448677429306030e+09,6.109244076439609751e+06,2.735337645755027607e+07,1.916366697992880006e+02,5.891463131594161950e+02,9.168665456308483044e+03,2.279969586624774820e+04,5.417987565946578906e+13,1.916366697999658300e+02
3.281081081081080960e+17,1.413392536087338556e+02,3.864945498908892632e+09,6.134910531809173524e+06,2.747776983738905191e+07,1.914435406379673736e+02,5.886889038553335922e+02,9.161554266321520117e+03,2.290338073427492782e+04,5.417987565946578906e+13,1.914435406386438387e+02
3.290990990990990720e+17,1.412104311671415076e+02,3.882468763367018700e+09,6.160609965510784648e+06,2.760235121317197010e+07,1.912511876634504233e+02,5.882338730098214228e+02,9.154441636448382269e+03,2.300722230143419438e+04,5.417987565946578906e+13,1.912511876641255526e+02
3.300900900900901120e+17,1.410821159380610936e+02,3.900018430960716248e+09,6.186342330198627897e+06,2.772712030163607746e+07,1.910596054330193283e+02,5.877812005056672433e+02,9.147327658618400164e+03,2.311122033161906802e+04,5.417987565946578906e+13,1.910596054336930933e+02
3.310810810810810880e+17,1.409543044621756565e+02,3.917594462026575565e+09,6.212107578735011630e+06,2.785207682079497352e+07,1.908687885583144066e+02,5.873308664569890425e+02,9.140212427377815402e+03,2.321537458978711584e+04,5.417987565946578906e+13,1.908687885589868358e+02
3.320720720720720640e+17,1.408269933137293037e+02,3.935196817079402924e+09,6.237905664188885130e+06,2.797722048992928490e+07,1.906787317046304508e+02,5.868828512059230889e+02,9.133096039742951689e+03,2.331968484195202109e+04,5.417987565946578906e+13,1.906787317053015158e+02
3.330630630630630400e+17,1.407001791001030142e+02,3.952825456810890675e+09,6.263736539834011346e+06,2.810255102957720682e+07,1.904894295902242050e+02,5.864371353193644154e+02,9.125978595058213614e+03,2.342415085517565967e+04,5.417987565946578906e+13,1.904894295908939625e+02
3.340540540540540800e+17,1.405738584613971511e+02,3.970480342088294983e+09,6.289600159148094244e+06,2.822806816152512655e+07,1.903008769856329536e+02,5.859936995857632382e+02,9.118860194858874820e+03,2.352877239756027848e+04,5.417987565946578906e+13,1.903008769863013754e+02
3.350450450450450560e+17,1.404480280700202002e+02,3.988161433953137398e+09,6.315496475810811855e+06,2.835377160879832134e+07,1.901130687130035994e+02,5.855525250119762859e+02,9.111740942737382284e+03,2.363354923824081561e+04,5.417987565946578906e+13,1.901130687136707138e+02
3.360360360360360320e+17,1.403226846302839022e+02,4.005868693619915962e+09,6.341425443702632561e+06,2.847966109565187246e+07,1.899259996454327108e+02,5.851135928201690604e+02,9.104620944213598705e+03,2.373848114737728974e+04,5.417987565946578906e+13,1.899259996460985178e+02
3.370270270270270080e+17,1.401978248780044112e+02,4.023602082474825382e+09,6.367387016902870499e+06,2.860573634756154567e+07,1.897396647063166029e+02,5.846768844447728952e+02,9.097500306610099869e+03,2.384356789614712034e+04,5.417987565946578906e+13,1.897396647069811024e+02
3.380180180180180480e+17,1.400734455801096203e+02,4.041361562074496746e+09,6.393381149688907899e+06,2.873199709121482074e+07,1.895540588687115644e+02,5.842423815294896485e+02,9.090379138929760302e+03,2.394880925673777165e+04,5.417987565946578906e+13,1.895540588693747566e+02
3.390090090090090240e+17,1.399495435342524559e+02,4.059147094144746780e+09,6.419407796534286812e+06,2.885844305450195819e+07,1.893691771547042890e+02,5.838100659243499422e+02,9.083257551738317488e+03,2.405420500233924395e+04,5.417987565946578906e+13,1.893691771553662022e+02
3.400000000000000000e+17,1.398261155684299695e+02,4.076958640579340458e+09,6.445466912107557058e+06,2.898507396650728956e+07,1.891850146347922248e+02,5.833799196828168760e+02,9.076135657050288501e+03,2.415975490713683394e+04,5.417987565946578906e+13,1.891850146354528306e+02
3.409909909909909760e+17,1.397031585406081717e+02,4.094796163438764572e+09,6.471558451270526275e+06,2.911188955750042945e+07,1.890015664272727349e+02,5.829519250589402191e+02,9.069013568218369983e+03,2.426545874630380058e+04,5.417987565946578906e+13,1.890015664279320617e+02
3.419819819819820160e+17,1.395806693383527204e+02,4.112659624949020386e+09,6.497682369077419862e+06,2.923888955892772600e+07,1.888188276976429734e+02,5.825260645045573256e+02,9.061891399826447014e+03,2.437131629599420194e+04,5.417987565946578906e+13,1.888188276983010212e+02
3.429729729729729920e+17,1.394586448784649235e+02,4.130548987500414371e+09,6.523838620772929862e+06,2.936607370340366289e+07,1.886367936580079459e+02,5.821023206665394127e+02,9.054769267586261776e+03,2.447732733333580472e+04,5.417987565946578906e+13,1.886367936586647147e+02
3.439639639639639680e+17,1.393370821066231997e+02,4.148464213646386147e+09,6.550027161791341379e+06,2.949344172470247000e+07,1.884554595664978933e+02,5.816806763840842223e+02,9.047647288236912573e+03,2.458349163642303392e+04,5.417987565946578906e+13,1.884554595671534400e+02
3.449549549549549440e+17,1.392159779970303077e+02,4.166405266102312565e+09,6.576247947754763998e+06,2.962099335774973035e+07,1.882748207266953955e+02,5.812611146860531335e+02,9.040525579448165445e+03,2.468980898431000605e+04,5.417987565946578906e+13,1.882748207273496632e+02
3.459459459459459200e+17,1.390953295520652944e+02,4.184372107744361877e+09,6.602500934472295456e+06,2.974872833861412480e+07,1.880948724870699493e+02,5.808436187883506818e+02,9.033404259726927194e+03,2.479627915700363519e+04,5.417987565946578906e+13,1.880948724877229665e+02
3.469369369369369600e+17,1.389751338019410696e+02,4.202364701608330727e+09,6.628786077938120812e+06,2.987664640449922904e+07,1.879156102404223532e+02,5.804281720913496656e+02,9.026283448326139478e+03,2.490290193545678994e+04,5.417987565946578906e+13,1.879156102410741482e+02
3.479279279279279360e+17,1.388553878043668703e+02,4.220383010888505936e+09,6.655103334330798127e+06,3.000474729373538867e+07,1.877370294233367076e+02,5.800147581773544516e+02,9.019163265157887508e+03,2.500967710156151952e+04,5.417987565946578906e+13,1.877370294239872237e+02
3.489189189189189120e+17,1.387360886442157835e+02,4.238426998936536789e+09,6.681452660011425614e+06,3.013303074577173963e+07,1.875591255156410000e+02,5.796033608081098691e+02,9.012043830708544192e+03,2.511660443814243990e+04,5.417987565946578906e+13,1.875591255162902939e+02
3.499099099099098880e+17,1.386172334331972991e+02,4.256496629260314465e+09,6.707834011522755027e+06,3.026149650116820633e+07,1.873818940398763289e+02,5.791939639223477343e+02,9.004925265957119336e+03,2.522368372895002540e+04,5.417987565946578906e+13,1.873818940405244007e+02
3.509009009009009280e+17,1.384988193095344968e+02,4.274591865522872448e+09,6.734247345587857999e+06,3.039014430158766732e+07,1.872053305607730920e+02,5.787865516333731648e+02,8.997807692296555615e+03,2.533091475865406392e+04,5.417987565946578906e+13,1.872053305614199417e+02
3.518918918918919040e+17,1.383808434376462912e+02,4.292712671541272640e+09,6.760692619108579122e+06,3.051897388978809863e+07,1.870294306847362122e+02,5.783811082266923904e+02,8.990691231457478352e+03,2.543829731283718138e+04,5.417987565946578906e+13,1.870294306853818398e+02
3.528828828828828800e+17,1.382633030078340255e+02,4.310859011285539627e+09,6.787169789164616726e+06,3.064798500961497054e+07,1.868541900593371565e+02,5.779776181576751242e+02,8.983576005435090337e+03,2.554583117798839885e+04,5.417987565946578906e+13,1.868541900599815904e+02
3.538738738738738560e+17,1.381461952359729821e+02,4.329030848877579689e+09,6.813678813012244180e+06,3.077717740599351004e+07,1.866796043728139125e+02,5.775760660492580882e+02,8.976462136418345835e+03,2.565351614149677334e+04,5.417987565946578906e+13,1.866796043734571526e+02
3.548648648648648960e+17,1.380295173632082140e+02,4.347228148590113640e+09,6.840219648083107546e+06,3.090655082492118329e+07,1.865056693535786678e+02,5.771764366896841238e+02,8.969349746721532938e+03,2.576135199164512233e+04,5.417987565946578906e+13,1.865056693542207142e+02
3.558558558558558720e+17,1.379132666556548941e+02,4.365450874845618248e+09,6.866792251982743852e+06,3.103610501346015930e+07,1.863323807697322820e+02,5.767787150302758619e+02,8.962238958719042785e+03,2.586933851760367179e+04,5.417987565946578906e+13,1.863323807703731063e+02
3.568468468468468480e+17,1.377974404041030425e+02,4.383698992215296745e+09,6.893396582489678636e+06,3.116583971972995996e+07,1.861597344285863755e+02,5.763828861832472512e+02,8.955129894781588519e+03,2.597747550942400267e+04,5.417987565946578906e+13,1.861597344292260345e+02
3.578378378378378240e+17,1.376820359237265734e+02,4.401972465418040276e+09,6.920032597554222681e+06,3.129575469290005788e+07,1.859877261761922966e+02,5.759889354195501028e+02,8.948022677215618387e+03,2.608576275803284079e+04,5.417987565946578906e+13,1.859877261768307903e+02
3.588288288288288000e+17,1.375670505537964914e+02,4.420271259319394112e+09,6.946700255297246389e+06,3.142584968318263069e+07,1.858163518968771371e+02,5.755968481667521246e+02,8.940917428204666066e+03,2.619420005522603969e+04,5.417987565946578906e+13,1.858163518975144370e+02
3.598198198198198400e+17,1.374524816573985220e+02,4.438595338930558205e+09,6.973399514008984901e+06,3.155612444182534516e+07,1.856456075127864267e+02,5.752066100069525874e+02,8.933814269752851033e+03,2.630278719366257792e+04,5.417987565946578906e+13,1.856456075134225330e+02
3.608108108108108160e+17,1.373383266211542093e+02,4.456944669407379150e+09,7.000130332147601992e+06,3.168657872110421211e+07,1.854754889834335643e+02,5.748182066747264116e+02,8.926713323630890955e+03,2.641152396685855274e+04,5.417987565946578906e+13,1.854754889840685053e+02
