x	Ec	Ev	Ef	n	p
950.000000	2.428198	-2.623302	0.000000	1.939790e-073	1.761084e-025
960.000000	2.462987	-2.588513	0.000000	8.331582e-076	6.712459e-025
970.000000	2.497776	-2.553724	0.000000	3.441207e-078	2.558488e-024
980.000000	2.532565	-2.518935	0.000000	1.367828e-080	9.751804e-024
990.000000	2.567354	-2.484146	0.000000	5.236330e-083	3.716949e-023
1000.000000	2.602143	-2.449357	0.000000	1.931557e-085	1.416734e-022
1010.000000	2.636932	-2.414568	0.000000	6.871651e-088	5.399952e-022
1020.000000	2.671720	-2.379780	0.000000	2.359479e-090	2.058219e-021
1030.000000	2.706509	-2.344991	0.000000	7.822767e-093	7.845005e-021
1040.000000	2.741298	-2.310202	0.000000	2.505297e-095	2.990163e-020
1050.000000	2.776087	-2.275413	0.000000	7.774181e-098	1.139716e-019
1060.000000	2.810876	-2.240624	0.000000	2.307977e-100	4.344084e-019
1070.000000	2.845665	-2.205835	0.000000	6.748229e-103	1.655769e-018
1080.000000	2.880454	-2.171046	0.000000	1.927407e-105	6.311048e-018
1090.000000	2.915243	-2.136257	0.000000	5.137077e-108	2.405488e-017
1100.000000	2.950032	-2.101468	0.000000	1.364219e-110	9.168637e-017
1110.000000	2.984821	-2.066679	0.000000	3.562861e-113	3.494672e-016
1120.000000	3.019610	-2.031890	0.000000	8.479376e-116	1.332012e-015
1130.000000	3.054399	-1.997101	0.000000	1.948224e-118	5.077030e-015
1140.000000	3.089188	-1.962312	0.000000	6.175850e-121	1.935136e-014
1150.000000	3.123977	-1.927523	0.000000	1.118147e-123	7.375867e-014
1160.000000	3.158766	-1.892734	0.000000	2.998394e-126	2.811349e-013
1170.000000	3.193554	-1.857946	0.000000	7.953897e-128	1.071560e-012
1180.000000	3.228343	-1.823157	0.000000	1.265841e-131	4.084303e-012
1190.000000	3.263132	-1.788368	0.000000	1.674991e-133	1.556753e-011
1200.000000	3.297921	-1.753579	0.000000	6.289737e-137	5.933642e-011
1210.000000	3.332710	-1.718790	0.000000	6.387948e-139	2.261637e-010
1220.000000	3.367499	-1.684001	0.000000	3.249250e-141	8.620344e-010
1230.000000	3.402288	-1.649212	0.000000	2.546076e-142	3.285688e-009
1240.000000	3.437077	-1.614423	0.000000	2.971859e-144	1.252356e-008
1250.000000	3.471866	-1.579634	0.000000	3.636177e-148	4.773419e-008
1260.000000	3.506655	-1.544845	0.000000	1.015020e-151	1.819413e-007
1270.000000	3.541444	-1.510056	0.000000	1.927049e-152	6.934783e-007
1280.000000	3.576233	-1.475267	0.000000	1.097530e-154	2.643227e-006
1290.000000	3.611022	-1.440478	0.000000	4.251217e-158	1.007479e-005
1300.000000	3.645811	-1.405689	0.000000	1.996433e-163	3.840058e-005
1310.000000	3.680600	-1.370900	0.000000	7.822862e-163	1.463658e-004
1320.000000	3.715389	-1.336111	0.000000	7.766902e-166	5.578804e-004
1330.000000	3.750177	-1.301323	0.000000	7.142753e-168	2.126389e-003
1340.000000	3.784966	-1.266534	0.000000	2.111099e-170	8.104840e-003
1350.000000	3.819755	-1.231745	0.000000	1.637912e-173	3.089201e-002
1360.000000	3.854544	-1.196956	0.000000	4.269830e-178	1.177464e-001
1370.000000	3.889333	-1.162167	0.000000	2.398709e-179	4.487964e-001
1380.000000	3.924122	-1.127378	0.000000	2.208814e-181	1.710610e+000
1390.000000	3.958911	-1.092589	0.000000	4.201468e-184	6.520077e+000
1400.000000	3.993700	-1.057800	0.000000	1.217450e-187	2.485160e+001
1410.000000	4.028489	-1.023011	0.000000	1.402883e-191	9.472312e+001
1420.000000	4.063278	-0.988222	0.000000	2.647698e-191	3.610419e+002
1430.000000	4.098067	-0.953433	0.000000	8.141482e-195	1.376130e+003
1440.000000	4.132856	-0.918644	0.000000	1.648931e-196	5.245187e+003
1450.000000	4.167645	-0.883855	0.000000	6.752061e-201	1.999229e+004
1460.000000	4.202434	-0.849066	0.000000	3.048093e-204	7.620163e+004
1470.000000	4.237223	-0.814277	0.000000	1.791593e-204	2.904464e+005
1480.000000	4.272012	-0.779488	0.000000	4.313580e-208	1.107051e+006
1490.000000	4.306800	-0.744700	0.000000	1.492965e-210	4.219580e+006
1500.000000	4.341589	-0.709911	0.000000	5.881602e-214	1.608314e+007
1510.000000	4.376378	-0.675122	0.000000	3.505173e-216	6.130170e+007
1520.000000	4.411167	-0.640333	0.000000	1.377579e-219	2.336545e+008
1530.000000	4.445956	-0.605544	0.000000	2.110440e-221	8.905860e+008
1540.000000	4.480745	-0.570755	0.000000	1.560602e-224	3.394513e+009
1550.000000	4.515534	-0.535966	0.000000	2.774862e-227	1.293836e+010
1560.000000	4.550323	-0.501177	0.000000	1.143932e-230	4.931520e+010
1570.000000	4.585112	-0.466388	0.000000	9.270329e-235	1.879674e+011
1580.000000	4.619901	-0.431599	0.000000	7.608641e-236	7.164471e+011
1590.000000	4.654690	-0.396810	0.000000	1.284396e-240	2.730774e+012
1600.000000	4.689479	-0.362021	0.000000	3.926420e-241	1.040849e+013
1610.000000	4.724268	-0.327232	0.000000	4.309176e-247	3.967251e+013
1620.000000	4.759057	-0.292443	0.000000	4.602380e-248	1.512144e+014
1630.000000	4.793846	-0.257654	0.000000	1.582067e-250	5.763709e+014
1640.000000	4.828637	-0.222863	0.000000	1.399312e-254	2.197005e+015
1650.000000	4.863432	-0.188068	0.000000	1.422196e-256	8.376002e+015
1660.000000	4.898245	-0.153255	0.000000	5.391029e-261	3.195474e+016
1670.000000	4.933124	-0.118376	0.000000	2.012458e-263	1.222224e+017
1680.000000	4.968259	-0.083241	0.000000	1.370632e-266	4.721044e+017
1690.000000	5.004383	-0.047117	0.000000	7.018682e-269	1.894203e+018
1700.000000	5.044469	-0.007031	0.000000	2.442379e-271	8.851590e+018
1710.000000	5.103078	0.051578	0.000000	1.407838e-274	8.433315e+019
1720.000000	5.856094	0.024894	0.000000	3.600697e-276	3.021926e+019
1725.000000	5.826070	-0.005130	0.000000	3.743849e-279	9.522914e+018
1730.000000	5.801081	-0.030119	0.000000	4.691097e-281	3.642194e+018
1735.000000	5.778018	-0.053182	0.000000	8.883609e-283	1.500115e+018
1740.000000	5.755748	-0.075452	0.000000	7.644333e-285	6.369935e+017
1745.000000	5.733815	-0.097385	0.000000	1.797492e-289	2.740132e+017
1750.000000	5.712027	-0.119173	0.000000	2.631931e-286	1.185300e+017
1755.000000	5.690301	-0.140899	0.000000	2.399464e-289	5.139627e+016
1760.000000	5.668603	-0.162597	0.000000	3.097915e-290	2.230946e+016
1765.000000	5.646916	-0.184284	0.000000	2.881639e-292	9.688209e+015
1770.000000	5.625234	-0.205966	0.000000	3.903887e-295	4.208075e+015
1775.000000	5.603555	-0.227645	0.000000	3.302031e-292	1.827935e+015
1780.000000	5.581877	-0.249323	0.000000	4.516574e-302	7.940613e+014
