x	Ec	Ev	Ef	n	p
960.000000	3.417148	-1.634352	0.000000	6.642935e-078	5.818911e-009
965.000000	3.441524	-1.609976	0.000000	7.162775e-079	1.485986e-008
970.000000	3.465901	-1.585599	0.000000	7.866608e-079	3.794791e-008
975.000000	3.490277	-1.561223	0.000000	1.221759e-081	9.690831e-008
980.000000	3.514653	-1.536847	0.000000	1.328317e-080	2.474766e-007
985.000000	3.539030	-1.512470	0.000000	1.059245e-081	6.319856e-007
990.000000	3.563406	-1.488094	0.000000	3.961839e-083	1.613914e-006
995.000000	3.587782	-1.463718	0.000000	4.191931e-085	4.121482e-006
1000.000000	3.612159	-1.439341	0.000000	9.548774e-085	1.052511e-005
1005.000000	3.636535	-1.414965	0.000000	3.622273e-088	2.687817e-005
1010.000000	3.660911	-1.390589	0.000000	2.598076e-087	6.863928e-005
1015.000000	3.685288	-1.366212	0.000000	3.072736e-088	1.752854e-004
1020.000000	3.709664	-1.341836	0.000000	3.394665e-090	4.476297e-004
1025.000000	3.734040	-1.317460	0.000000	1.062550e-089	1.143121e-003
1030.000000	3.758417	-1.293083	0.000000	6.218529e-091	2.919209e-003
1035.000000	3.782793	-1.268707	0.000000	4.763841e-093	7.454839e-003
1040.000000	3.807169	-1.244331	0.000000	1.013824e-091	1.903756e-002
1045.000000	3.831545	-1.219955	0.000000	3.963246e-094	4.861658e-002
1050.000000	3.855922	-1.195578	0.000000	7.029310e-094	1.241531e-001
1055.000000	3.880298	-1.171202	0.000000	4.047643e-094	3.170521e-001
1060.000000	3.904674	-1.146826	0.000000	5.723858e-094	8.096620e-001
1065.000000	3.929051	-1.122449	0.000000	1.300089e-094	2.067649e+000
1070.000000	3.953427	-1.098073	0.000000	1.293273e-095	5.280195e+000
1075.000000	3.977803	-1.073697	0.000000	2.494726e-098	1.348413e+001
1080.000000	4.002180	-1.049320	0.000000	3.880331e-099	3.443469e+001
1085.000000	4.026556	-1.024944	0.000000	9.833645e-099	8.793652e+001
1090.000000	4.050932	-1.000568	0.000000	1.178440e-099	2.245652e+002
1095.000000	4.075309	-0.976191	0.000000	8.749072e-100	5.734763e+002
1100.000000	4.099685	-0.951815	0.000000	1.650326e-100	1.464497e+003
1105.000000	4.124061	-0.927439	0.000000	3.885709e-101	3.739915e+003
1110.000000	4.148438	-0.903062	0.000000	3.971577e-104	9.550691e+003
1115.000000	4.172814	-0.878686	0.000000	3.726092e-102	2.438978e+004
1120.000000	4.197190	-0.854310	0.000000	1.494565e-108	6.228464e+004
1125.000000	4.221567	-0.829933	0.000000	2.961672e-103	1.590575e+005
1130.000000	4.245943	-0.805557	0.000000	4.178794e-105	4.061881e+005
1135.000000	4.270319	-0.781181	0.000000	7.459833e-108	1.037290e+006
1140.000000	4.294696	-0.756804	0.000000	1.025173e-110	2.648948e+006
1145.000000	4.319072	-0.732428	0.000000	1.250159e-109	6.764668e+006
1150.000000	4.343448	-0.708052	0.000000	2.373791e-108	1.727506e+007
1155.000000	4.367824	-0.683676	0.000000	2.691179e-111	4.411565e+007
1160.000000	4.392201	-0.659299	0.000000	3.373583e-111	1.126590e+008
1165.000000	4.416577	-0.634923	0.000000	2.400419e-112	2.876994e+008
1170.000000	4.440953	-0.610547	0.000000	2.053031e-114	7.347034e+008
1175.000000	4.465330	-0.586170	0.000000	3.526663e-117	1.876226e+009
1180.000000	4.489706	-0.561794	0.000000	4.631766e-116	4.791354e+009
1185.000000	4.514082	-0.537418	0.000000	2.510169e-116	1.223577e+010
1190.000000	4.538459	-0.513041	0.000000	4.388520e-117	3.124672e+010
1195.000000	4.562835	-0.488665	0.000000	1.897679e-119	7.979534e+010
1200.000000	4.587211	-0.464289	0.000000	4.861614e-120	2.037749e+011
1205.000000	4.611588	-0.439912	0.000000	1.821859e-120	5.203838e+011
1210.000000	4.635964	-0.415536	0.000000	2.271424e-124	1.328914e+012
1215.000000	4.660340	-0.391160	0.000000	1.975837e-124	3.393673e+012
1220.000000	4.684717	-0.366783	0.000000	7.949446e-124	8.666488e+012
1225.000000	4.709093	-0.342407	0.000000	1.607770e-125	2.213178e+013
1230.000000	4.733469	-0.318031	0.000000	1.250692e-126	5.651838e+013
1235.000000	4.757846	-0.293654	0.000000	1.389933e-128	1.443323e+014
1240.000000	4.782222	-0.269278	0.000000	1.894432e-130	3.685858e+014
1245.000000	4.806599	-0.244901	0.000000	1.862767e-129	9.412748e+014
1250.000000	4.830976	-0.220524	0.000000	1.756019e-132	2.403819e+015
1255.000000	4.855354	-0.196146	0.000000	1.172583e-132	6.139118e+015
1260.000000	4.879735	-0.171765	0.000000	7.451789e-133	1.568045e+016
1265.000000	4.904123	-0.147377	0.000000	8.019696e-134	4.006214e+016
1270.000000	4.928531	-0.122969	0.000000	2.950807e-135	1.024292e+017
1275.000000	4.952986	-0.098514	0.000000	8.340138e-137	2.623700e+017
1280.000000	4.977564	-0.073936	0.000000	5.226740e-137	6.752292e+017
1285.000000	5.002455	-0.049045	0.000000	2.245077e-139	1.758865e+018
1290.000000	5.028158	-0.023342	0.000000	2.436981e-142	4.726671e+018
1295.000000	5.055991	0.004491	0.000000	1.274765e-142	1.378715e+019
1300.000000	5.089624	0.038124	0.000000	6.665844e-144	5.026446e+019
1305.000000	5.138265	0.086765	0.000000	4.098392e-145	3.263938e+020
1310.000000	5.197143	0.145643	0.000000	8.324705e-148	3.142186e+021
1315.000000	5.256698	0.205198	0.000000	3.787855e-147	3.104684e+022
1320.000000	5.316258	0.264758	0.000000	5.564778e-148	3.068120e+023
1325.000000	5.375817	0.324317	0.000000	4.425827e-152	3.031987e+024
1330.000000	5.435376	0.383876	0.000000	8.997386e-151	2.996279e+025
1335.000000	5.494935	0.443435	0.000000	9.549315e-153	2.960992e+026
1340.000000	5.554494	0.502994	0.000000	4.756270e-156	2.926120e+027
1345.000000	5.614054	0.562554	0.000000	6.953367e-155	2.891659e+028
1350.000000	5.673613	0.622113	0.000000	1.572669e-156	2.857604e+029
1355.000000	5.733172	0.681672	0.000000	4.398823e-159	2.823950e+030
1360.000000	5.792731	0.741231	0.000000	3.703215e-159	2.790692e+031
1365.000000	5.852290	0.800790	0.000000	1.138315e-163	2.757826e+032
1370.000000	5.911850	0.860350	0.000000	6.291878e-162	2.725347e+033
1375.000000	5.971409	0.919909	0.000000	1.593961e-163	2.693251e+034
1380.000000	6.030968	0.979468	0.000000	7.197478e-166	2.661532e+035
1385.000000	6.090527	1.039027	0.000000	1.439374e-171	2.630187e+036
1390.000000	6.150086	1.098586	0.000000	3.056257e-168	2.599212e+037
1395.000000	6.209646	1.158146	0.000000	5.348244e-170	2.568601e+038
1400.000000	6.269205	1.217705	0.000000	1.799814e-169	2.538350e+039
1405.000000	6.328764	1.277264	0.000000	5.869877e-173	2.508456e+040
1410.000000	6.388323	1.336823	0.000000	1.043317e-174	2.478914e+041
1415.000000	6.447882	1.396382	0.000000	7.343304e-175	2.449720e+042
1420.000000	6.507441	1.455941	0.000000	2.088659e-176	2.420869e+043
1425.000000	6.567001	1.515501	0.000000	1.208102e-178	2.392359e+044
1430.000000	6.626560	1.575060	0.000000	3.991268e-181	2.364184e+045
1435.000000	6.686119	1.634619	0.000000	3.363073e-181	2.336341e+046
1440.000000	6.745678	1.694178	0.000000	2.406627e-184	2.308825e+047
1445.000000	6.805237	1.753737	0.000000	5.184553e-183	2.281634e+048
1450.000000	6.864797	1.813297	0.000000	4.227534e-187	2.254764e+049
1455.000000	6.924356	1.872856	0.000000	4.175185e-186	2.228209e+050
1460.000000	6.983915	1.932415	0.000000	1.400431e-187	2.201967e+051
1465.000000	7.043474	1.991974	0.000000	9.080300e-190	2.176035e+052
1470.000000	7.103033	2.051533	0.000000	3.323496e-192	2.150408e+053
1475.000000	7.162593	2.111093	0.000000	4.405613e-194	2.125082e+054
1480.000000	7.222152	2.170652	0.000000	2.802512e-194	2.100055e+055
1485.000000	7.281711	2.230211	0.000000	2.741438e-197	2.075323e+056
1490.000000	7.341270	2.289770	0.000000	8.694177e-201	2.050882e+057
1495.000000	7.400829	2.349329	0.000000	2.895210e-203	2.026728e+058
1500.000000	7.460389	2.408889	0.000000	1.066141e-203	2.002859e+059
1505.000000	7.519948	2.468448	0.000000	2.268954e-204	1.979272e+060
1510.000000	7.579507	2.528007	0.000000	8.010714e-206	1.955962e+061
1515.000000	7.639066	2.587566	0.000000	4.209036e-208	1.932926e+062
1520.000000	7.698625	2.647125	0.000000	4.795024e-209	1.910162e+063
1525.000000	7.758185	2.706685	0.000000	1.153618e-210	1.887666e+064
1530.000000	7.817744	2.766244	0.000000	4.783161e-213	1.865435e+065
1535.000000	7.877303	2.825803	0.000000	3.264039e-214	1.843466e+066
1540.000000	7.936862	2.885362	0.000000	1.050225e-213	1.821755e+067
1545.000000	7.996421	2.944921	0.000000	2.077287e-217	1.800301e+068
1550.000000	8.055980	3.004480	0.000000	7.245312e-217	1.779098e+069
1555.000000	8.115540	3.064040	0.000000	2.104961e-220	1.758146e+070
