x	Ec	Ev	Ef	n	p
200.700000	0.392183	-5.331317	0.000000	1.907717e+014	1.028235e-070
200.800000	0.392239	-5.331261	0.000000	1.990413e+014	1.030435e-070
200.900000	0.392294	-5.331206	0.000000	2.076723e+014	1.032640e-070
201.000000	0.392350	-5.331150	0.000000	2.166807e+014	1.034850e-070
201.100000	0.392405	-5.331095	0.000000	2.260830e+014	1.037064e-070
201.200000	0.392461	-5.331039	0.000000	2.358963e+014	1.039283e-070
201.300000	0.392517	-5.330983	0.000000	2.461388e+014	1.041507e-070
201.400000	0.392572	-5.330928	0.000000	2.568293e+014	1.043735e-070
201.500000	0.392628	-5.330872	0.000000	2.679873e+014	1.045968e-070
201.600000	0.392683	-5.330817	0.000000	2.796334e+014	1.048206e-070
201.700000	0.392739	-5.330761	0.000000	2.917890e+014	1.050449e-070
201.800000	0.392794	-5.330706	0.000000	3.044764e+014	1.052697e-070
201.900000	0.392850	-5.330650	0.000000	3.177189e+014	1.054949e-070
202.000000	0.392906	-5.330594	0.000000	3.315410e+014	1.057206e-070
202.100000	0.392961	-5.330539	0.000000	3.459680e+014	1.059469e-070
202.200000	0.393017	-5.330483	0.000000	3.610264e+014	1.061735e-070
202.300000	0.393072	-5.330428	0.000000	3.767439e+014	1.064007e-070
202.400000	0.393128	-5.330372	0.000000	3.931496e+014	1.066284e-070
202.500000	0.393183	-5.330317	0.000000	4.102735e+014	1.068565e-070
202.600000	0.393239	-5.330261	0.000000	4.281472e+014	1.070852e-070
202.700000	0.393295	-5.330205	0.000000	4.468036e+014	1.073143e-070
202.800000	0.393350	-5.330150	0.000000	4.662771e+014	1.075439e-070
202.900000	0.393406	-5.330094	0.000000	4.866035e+014	1.077740e-070
203.000000	0.393461	-5.330039	0.000000	5.078204e+014	1.080046e-070
203.100000	0.393517	-5.329983	0.000000	5.299666e+014	1.082357e-070
203.200000	0.393572	-5.329928	0.000000	5.530833e+014	1.084673e-070
203.300000	0.393628	-5.329872	0.000000	5.772128e+014	1.086994e-070
203.400000	0.393684	-5.329816	0.000000	6.023997e+014	1.089319e-070
203.500000	0.393739	-5.329761	0.000000	6.286905e+014	1.091650e-070
203.600000	0.393795	-5.329705	0.000000	6.561337e+014	1.093986e-070
203.700000	0.393850	-5.329650	0.000000	6.847799e+014	1.096327e-070
203.800000	0.393906	-5.329594	0.000000	7.146819e+014	1.098672e-070
203.900000	0.393961	-5.329539	0.000000	7.458951e+014	1.101023e-070
204.000000	0.394017	-5.329483	0.000000	7.784769e+014	1.103379e-070
204.100000	0.394073	-5.329427	0.000000	8.124875e+014	1.105739e-070
204.200000	0.394128	-5.329372	0.000000	8.479899e+014	1.108105e-070
204.300000	0.394184	-5.329316	0.000000	8.850494e+014	1.110476e-070
204.400000	0.394239	-5.329261	0.000000	9.237348e+014	1.112852e-070
204.500000	0.394295	-5.329205	0.000000	9.641173e+014	1.115233e-070
204.600000	0.394350	-5.329150	0.000000	1.006272e+015	1.117619e-070
204.700000	0.394406	-5.329094	0.000000	1.050276e+015	1.120010e-070
204.800000	0.394462	-5.329038	0.000000	1.096211e+015	1.122407e-070
204.900000	0.394517	-5.328983	0.000000	1.144163e+015	1.124808e-070
205.000000	0.394573	-5.328927	0.000000	1.194219e+015	1.127215e-070
205.100000	0.394628	-5.328872	0.000000	1.246473e+015	1.129626e-070
205.200000	0.394684	-5.328816	0.000000	1.301021e+015	1.132043e-070
205.300000	0.394739	-5.328761	0.000000	1.357964e+015	1.134465e-070
205.400000	0.394795	-5.328705	0.000000	1.417408e+015	1.136892e-070
205.500000	0.394851	-5.328649	0.000000	1.479462e+015	1.139325e-070
205.600000	0.394906	-5.328594	0.000000	1.544242e+015	1.141762e-070
205.700000	0.394962	-5.328538	0.000000	1.611868e+015	1.144205e-070
205.800000	0.395017	-5.328483	0.000000	1.682464e+015	1.146653e-070
205.900000	0.395073	-5.328427	0.000000	1.756162e+015	1.149106e-070
206.000000	0.395128	-5.328372	0.000000	1.833099e+015	1.151564e-070
206.100000	0.395184	-5.328316	0.000000	1.913416e+015	1.154028e-070
206.200000	0.395239	-5.328261	0.000000	1.997264e+015	1.156497e-070
206.300000	0.395295	-5.328205	0.000000	2.084796e+015	1.158971e-070
206.400000	0.395351	-5.328149	0.000000	2.176177e+015	1.161451e-070
206.500000	0.395406	-5.328094	0.000000	2.271574e+015	1.163935e-070
206.600000	0.395462	-5.328038	0.000000	2.371167e+015	1.166425e-070
206.700000	0.395517	-5.327983	0.000000	2.475138e+015	1.168921e-070
