x	Ec	Ev	Ef	n	p
269.800000	-0.009559	-5.061059	0.000000	5.782223e+018	3.360372e-066
269.900000	-0.009112	-5.060612	0.000000	5.701139e+018	3.418567e-066
270.000000	-0.008667	-5.060167	0.000000	5.621338e+018	3.477609e-066
275.000000	0.012094	-5.039406	0.000000	2.902142e+018	7.727930e-066
280.000000	0.031337	-5.020163	0.000000	1.601972e+018	1.619889e-065
285.000000	0.049741	-5.001759	0.000000	9.143022e+017	3.287823e-065
290.000000	0.067667	-4.983833	0.000000	5.209485e+017	6.551519e-065
295.000000	0.085321	-4.966179	0.000000	2.909398e+017	1.291883e-064
300.000000	0.102823	-4.948677	0.000000	1.586389e+017	2.532575e-064
305.000000	0.120241	-4.931259	0.000000	8.474034e+016	4.948971e-064
310.000000	0.137615	-4.913885	0.000000	4.459392e+016	9.654440e-064
315.000000	0.154966	-4.896534	0.000000	2.323894e+016	1.881697e-063
320.000000	0.172305	-4.879195	0.000000	1.203860e+016	3.665802e-063
325.000000	0.189637	-4.861863	0.000000	6.214784e+015	7.139754e-063
330.000000	0.206966	-4.844534	0.000000	3.201807e+015	1.390411e-062
335.000000	0.224294	-4.827206	0.000000	1.647545e+015	2.707542e-062
340.000000	0.241621	-4.809879	0.000000	8.471380e+014	5.272210e-062
345.000000	0.258947	-4.792553	0.000000	4.353779e+014	1.026604e-061
350.000000	0.276273	-4.775227	0.000000	2.236919e+014	1.998983e-061
355.000000	0.293599	-4.757901	0.000000	1.149094e+014	3.892365e-061
360.000000	0.310924	-4.740576	0.000000	5.902198e+013	7.579088e-061
365.000000	0.328250	-4.723250	0.000000	3.031411e+013	1.475774e-060
370.000000	0.345576	-4.705924	0.000000	1.556900e+013	2.873574e-060
375.000000	0.362901	-4.688599	0.000000	7.995911e+012	5.595320e-060
380.000000	0.380227	-4.671273	0.000000	4.106490e+012	1.089500e-059
385.000000	0.397553	-4.653947	0.000000	2.108973e+012	2.121435e-059
390.000000	0.414879	-4.636621	0.000000	1.083104e+012	4.130779e-059
395.000000	0.432204	-4.619296	0.000000	5.562483e+011	8.043301e-059
400.000000	0.449530	-4.601970	0.000000	2.856714e+011	1.566162e-058
405.000000	0.466856	-4.584644	0.000000	1.467117e+011	3.049573e-058
410.000000	0.484181	-4.567319	0.000000	7.534641e+010	5.938015e-058
415.000000	0.501507	-4.549993	0.000000	3.869549e+010	1.156228e-057
420.000000	0.518833	-4.532667	0.000000	1.987276e+010	2.251365e-057
425.000000	0.536159	-4.515341	0.000000	1.020601e+010	4.383775e-057
430.000000	0.553484	-4.498016	0.000000	5.241477e+009	8.535925e-057
435.000000	0.570810	-4.480690	0.000000	2.691854e+009	1.662084e-056
440.000000	0.588136	-4.463364	0.000000	1.382450e+009	3.236348e-056
445.000000	0.605461	-4.446039	0.000000	7.099821e+008	6.301698e-056
450.000000	0.622787	-4.428713	0.000000	3.646241e+008	1.227043e-055
455.000000	0.640113	-4.411387	0.000000	1.872593e+008	2.389254e-055
460.000000	0.657439	-4.394061	0.000000	9.617050e+007	4.652266e-055
465.000000	0.674764	-4.376736	0.000000	4.939034e+007	9.058721e-055
470.000000	0.692090	-4.359410	0.000000	2.536542e+007	1.763881e-054
475.000000	0.709416	-4.342084	0.000000	1.302682e+007	3.434563e-054
480.000000	0.726741	-4.324759	0.000000	6.690137e+006	6.687655e-054
485.000000	0.744067	-4.307433	0.000000	3.436002e+006	1.302195e-053
490.000000	0.761393	-4.290107	0.000000	1.764900e+006	2.535587e-053
495.000000	0.778719	-4.272781	0.000000	9.066589e+005	4.937201e-053
500.000000	0.796044	-4.255456	0.000000	4.658428e+005	9.613536e-053
505.000000	0.813370	-4.238130	0.000000	2.394370e+005	1.871912e-052
510.000000	0.830696	-4.220804	0.000000	1.231464e+005	3.644918e-052
515.000000	0.848021	-4.203479	0.000000	6.335346e+004	7.097250e-052
520.000000	0.865347	-4.186153	0.000000	3.252562e+004	1.381950e-051
525.000000	0.882673	-4.168827	0.000000	1.657562e+004	2.690883e-051
530.000000	0.899999	-4.151501	0.000000	8.316608e+003	5.239587e-051
535.000000	0.917324	-4.134176	0.000000	4.068782e+003	1.020233e-050
540.000000	0.934650	-4.116850	0.000000	1.922959e+003	1.986560e-050
545.000000	0.951976	-4.099524	0.000000	8.711705e+002	3.868157e-050
550.000000	0.969301	-4.082199	0.000000	3.761977e+002	7.531932e-050
555.000000	0.986627	-4.064873	0.000000	1.542890e+002	1.466590e-049
560.000000	1.003953	-4.047547	0.000000	5.997877e+001	2.855690e-049
565.000000	1.021278	-4.030222	0.000000	2.208362e+001	5.560494e-049
570.000000	1.038604	-4.012896	0.000000	7.701661e+000	1.082719e-048
575.000000	1.055930	-3.995570	0.000000	2.545728e+000	2.108230e-048
580.000000	1.073256	-3.978244	0.000000	7.983165e-001	4.105068e-048
585.000000	1.090581	-3.960919	0.000000	2.377851e-001	7.993236e-048
590.000000	1.107907	-3.943593	0.000000	6.735924e-002	1.556413e-047
595.000000	1.125233	-3.926267	0.000000	1.817142e-002	3.030591e-047
600.000000	1.142558	-3.908942	0.000000	4.674518e-003	5.901055e-047
605.000000	1.159884	-3.891616	0.000000	1.148176e-003	1.149032e-046
610.000000	1.177210	-3.874290	0.000000	2.696217e-004	2.237352e-046
615.000000	1.194536	-3.856964	0.000000	6.060469e-005	4.356489e-046
620.000000	1.211861	-3.839639	0.000000	1.305483e-005	8.482794e-046
625.000000	1.229187	-3.822313	0.000000	2.697961e-006	1.651738e-045
630.000000	1.246513	-3.804987	0.000000	5.355027e-007	3.216204e-045
635.000000	1.263838	-3.787662	0.000000	1.021857e-007	6.262473e-045
640.000000	1.281164	-3.770336	0.000000	1.876461e-008	1.219406e-044
645.000000	1.298490	-3.753010	0.000000	3.319014e-009	2.374382e-044
650.000000	1.315816	-3.735684	0.000000	5.659500e-010	4.623308e-044
655.000000	1.333141	-3.718359	0.000000	9.311242e-011	9.002336e-044
660.000000	1.350467	-3.701033	0.000000	1.479251e-011	1.752902e-043
665.000000	1.367793	-3.683707	0.000000	2.270958e-012	3.413185e-043
670.000000	1.385118	-3.666382	0.000000	3.371492e-013	6.646028e-043
675.000000	1.402444	-3.649056	0.000000	4.843733e-014	1.294090e-042
680.000000	1.419770	-3.631730	0.000000	6.738592e-015	2.519804e-042
685.000000	1.437096	-3.614404	0.000000	9.083694e-016	4.906470e-042
690.000000	1.454421	-3.597079	0.000000	1.187195e-016	9.553697e-042
695.000000	1.471747	-3.579753	0.000000	1.505216e-017	1.860261e-041
700.000000	1.489073	-3.562427	0.000000	1.852396e-018	3.622231e-041
705.000000	1.506398	-3.545102	0.000000	2.213901e-019	7.053074e-041
710.000000	1.523724	-3.527776	0.000000	2.570954e-020	1.373349e-040
715.000000	1.541050	-3.510450	0.000000	2.902389e-021	2.674133e-040
720.000000	1.558376	-3.493124	0.000000	3.186751e-022	5.206974e-040
725.000000	1.575701	-3.475799	0.000000	3.404631e-023	1.013883e-039
730.000000	1.593027	-3.458473	0.000000	3.540889e-024	1.974195e-039
735.000000	1.610353	-3.441147	0.000000	3.586406e-025	3.844080e-039
740.000000	1.627678	-3.423822	0.000000	3.539071e-026	7.485050e-039
745.000000	1.645004	-3.406496	0.000000	3.403877e-027	1.457461e-038
750.000000	1.662330	-3.389170	0.000000	3.192121e-028	2.837915e-038
755.000000	1.679655	-3.371845	0.000000	2.919892e-029	5.525883e-038
760.000000	1.696981	-3.354519	0.000000	2.606103e-030	1.075980e-037
765.000000	1.714307	-3.337193	0.000000	2.270411e-031	2.095108e-037
770.000000	1.731633	-3.319867	0.000000	1.931310e-032	4.079516e-037
775.000000	1.748958	-3.302542	0.000000	1.604631e-033	7.943483e-037
780.000000	1.766284	-3.285216	0.000000	1.302603e-034	1.546726e-036
785.000000	1.783610	-3.267890	0.000000	1.033465e-035	3.011727e-036
790.000000	1.800935	-3.250565	0.000000	8.015974e-037	5.864324e-036
795.000000	1.818261	-3.233239	0.000000	6.080218e-038	1.141879e-035
800.000000	1.835587	-3.215913	0.000000	4.511353e-039	2.223426e-035
805.000000	1.852913	-3.198587	0.000000	3.275204e-040	4.329372e-035
810.000000	1.870238	-3.181262	0.000000	2.327179e-041	8.429993e-035
815.000000	1.887564	-3.163936	0.000000	1.618802e-042	1.641457e-034
